id,gene_ontology_i_ds
evm.TU.HiC_scaffold_68.240,GO:0005634; GO:0016567; GO:0031461; GO:0031464; GO:0031625; GO:0032436; GO:0044877; GO:0065003; GO:0080008; GO:1990756
evm.TU.HiC_scaffold_40.14,GO:0003964
evm.TU.HiC_scaffold_29.128,GO:0003964
evm.TU.HiC_scaffold_5.57,GO:0003924; GO:0005525; GO:0005740; GO:0005741; GO:0006697; GO:0007005; GO:0007029; GO:0008053; GO:0008344; GO:0010636; GO:0016021; GO:0019896; GO:0031306; GO:0034389; GO:0034976; GO:0051646; GO:0070584; GO:0090140; GO:1904115
evm.TU.HiC_scaffold_19.93,GO:0016311; GO:0016791; GO:0046872
evm.TU.HiC_scaffold_82.11,GO:0003964
evm.TU.HiC_scaffold_101.44,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_82.261,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_13.77,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_65.38,GO:0003964
evm.TU.HiC_scaffold_91.73,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_39.144,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_61.68,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.99,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_3.128,GO:0000266; GO:0003374; GO:0003924; GO:0005525; GO:0005737; GO:0005739; GO:0005741; GO:0005777; GO:0005794; GO:0005829; GO:0005905; GO:0008017; GO:0008289; GO:0016020; GO:0016559; GO:0030672; GO:0031966; GO:0042803; GO:0043653; GO:0048312; GO:0048511; GO:0051259; GO:0061025; GO:1903146
evm.TU.HiC_scaffold_66.25,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_76.315,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
evm.TU.HiC_scaffold_16.101,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.180,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_65.165,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_84.83,GO:0003924; GO:0005525; GO:0005739; GO:0005743; GO:0005759; GO:0005761; GO:0044065; GO:0070129
evm.TU.HiC_scaffold_76.376,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_101.51,GO:0006744; GO:0031314
evm.TU.HiC_scaffold_15.239,GO:0000932; GO:0000956; GO:0002151; GO:0003723; GO:0004534; GO:0005634; GO:0005829; GO:0005886; GO:0016020; GO:0016075; GO:0017148; GO:0030425; GO:0032211; GO:0033574; GO:0043025; GO:0045202; GO:0051880; GO:0070034; GO:0071028; GO:0071044; GO:0071409; GO:0090503; GO:1905795
evm.TU.HiC_scaffold_11.259,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_81.357,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_72.223,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_90.117,GO:0003677; GO:0005634; GO:0005737; GO:0007623; GO:0009416; GO:0009881; GO:0018298; GO:0032922; GO:0042752; GO:0042754; GO:0043153; GO:0045892; GO:0071949
evm.TU.HiC_scaffold_95.214,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_41.176,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.102,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_96.5,GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0009435; GO:0019674; GO:0043231; GO:0045662; GO:0046872; GO:0050262; GO:0061769
evm.TU.HiC_scaffold_93.11,GO:0003964
evm.TU.HiC_scaffold_67.345,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_56.375,GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872
evm.TU.HiC_scaffold_22.204,GO:0000122; GO:0000978; GO:0000981; GO:0003682; GO:0005634; GO:0006355; GO:0030154; GO:0043433; GO:0046872
evm.TU.HiC_scaffold_42.20,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_102.134,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_28.152,GO:0004842; GO:0005085; GO:0005737; GO:0005794; GO:0005829; GO:0010507; GO:0016020; GO:0021702; GO:0031175; GO:0050885
evm.TU.HiC_scaffold_49.41,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_66.240,GO:0000122; GO:0003682; GO:0003713; GO:0004842; GO:0005164; GO:0005737; GO:0005777; GO:0005829; GO:0008270; GO:0016235; GO:0031625; GO:0032088; GO:0035518; GO:0036353; GO:0042803; GO:0046600; GO:0048471; GO:0051091; GO:0051092; GO:0051865; GO:0061630; GO:0070842
evm.TU.HiC_scaffold_35.178,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_2.61,GO:0005576
evm.TU.HiC_scaffold_84.237,GO:0003964
evm.TU.HiC_scaffold_21.283,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_48.224,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_1.52,GO:0000421; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0007005; GO:0031313; GO:0031901; GO:0031902; GO:0035014; GO:0035973; GO:0043551; GO:0045022; GO:0050821; GO:0070530
evm.TU.HiC_scaffold_40.71,GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0021762; GO:0046872
evm.TU.HiC_scaffold_30.35,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.29,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_86.113,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_80.71,GO:0003925; GO:0005525; GO:0005768; GO:0005886; GO:0015031; GO:0030100; GO:0032482; GO:0032593
evm.TU.HiC_scaffold_97.137,GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
evm.TU.HiC_scaffold_56.130,GO:0005794; GO:0007030; GO:0009306
evm.TU.HiC_scaffold_52.77,GO:0005524; GO:0005739; GO:0005886; GO:0016226; GO:0032981; GO:0046872; GO:0051539; GO:0070584
evm.TU.HiC_scaffold_45.144,GO:0000150; GO:0000228; GO:0000722; GO:0000724; GO:0000730; GO:0000781; GO:0000785; GO:0000793; GO:0000794; GO:0000800; GO:0001932; GO:0003682; GO:0003690; GO:0003697; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005759; GO:0005815; GO:0006268; GO:0006281; GO:0006310; GO:0006312; GO:0006974; GO:0007131; GO:0008022; GO:0008094; GO:0009636; GO:0010165; GO:0010569; GO:0010833; GO:0016605; GO:0017116; GO:0019899; GO:0031297; GO:0032991; GO:0035861; GO:0036297; GO:0042148; GO:0042493; GO:0042802; GO:0048471; GO:0051106; GO:0051321; GO:0070182; GO:0070192; GO:0071479; GO:0071480; GO:0072711; GO:0072719; GO:0072757; GO:1904631; GO:1990414; GO:1990426
evm.TU.HiC_scaffold_60.165,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_58.26,GO:0003964
evm.TU.HiC_scaffold_64.114,GO:0003964
evm.TU.HiC_scaffold_95.21,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.32,GO:0004068; GO:0004782; GO:0019752; GO:0030170
evm.TU.HiC_scaffold_21.146,GO:0003964
evm.TU.HiC_scaffold_18.324,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.99,GO:0003964
evm.TU.HiC_scaffold_16.188,GO:0005739; GO:0005764; GO:0005768; GO:0005769; GO:0005770; GO:0005829; GO:0006886; GO:0010008; GO:0010628; GO:0030904; GO:0030906; GO:0031647; GO:0031748; GO:0032456; GO:0036010; GO:0042147; GO:0043653; GO:0045056; GO:0050728; GO:0060161; GO:0090141; GO:0097422; GO:0099073; GO:0099074; GO:0099639; GO:1901215; GO:1902823; GO:1902950; GO:1903364; GO:2000331
evm.TU.HiC_scaffold_56.44,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_95.202,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_7.34,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_72.108,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.174,GO:0003964
evm.TU.HiC_scaffold_59.357,GO:0004553; GO:0005789; GO:0005975; GO:0016021; GO:0031965; GO:0043568; GO:0048741; GO:0051897
evm.TU.HiC_scaffold_60.106,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.221,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_67.107,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.24,GO:0003964
evm.TU.HiC_scaffold_103.204,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_47.7,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_32.151,GO:0005777; GO:0006631; GO:0006637; GO:0016410; GO:0047617
evm.TU.HiC_scaffold_56.363,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_56.546,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_98.4,GO:0003383; GO:0005198; GO:0005737; GO:0005886; GO:0005912; GO:0008013; GO:0015629; GO:0016342; GO:0016477; GO:0034332; GO:0034333; GO:0042802; GO:0045296; GO:0046664; GO:0051015; GO:0060323; GO:0098609
evm.TU.HiC_scaffold_37.12,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_34.39,GO:0003964
evm.TU.HiC_scaffold_90.236,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_11.165,GO:0003964
evm.TU.HiC_scaffold_76.9,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_28.162,GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_82.274,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_55.9,GO:0003964
evm.TU.HiC_scaffold_82.194,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.146,GO:0000408; GO:0002039; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0006468; GO:0008033; GO:0016787; GO:0070525; GO:0106310; GO:0106311
evm.TU.HiC_scaffold_60.428,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_29.189,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_27.138,GO:0005096; GO:0005737; GO:0006886; GO:0031267; GO:0034499; GO:0042470; GO:0043547; GO:0090630
evm.TU.HiC_scaffold_22.119,GO:0005789; GO:0006506; GO:0016020; GO:0016021; GO:0051377
evm.TU.HiC_scaffold_26.176,GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037; GO:0035220
evm.TU.HiC_scaffold_33.20,GO:0003964
evm.TU.HiC_scaffold_6.133,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_100.150,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_49.89,GO:0003964
evm.TU.HiC_scaffold_9.61,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_29.160,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.288,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_4.214,GO:0005739; GO:0006108; GO:0008270; GO:0051990; GO:0071949
evm.TU.HiC_scaffold_43.64,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_32.155,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_81.362,GO:0002092; GO:0005856; GO:0014069; GO:0016020; GO:0019904; GO:0021782; GO:0034316; GO:0036294; GO:0042149; GO:0043005; GO:0046872; GO:0048471; GO:0051015; GO:0060292; GO:0071933; GO:0097061; GO:0097062
evm.TU.HiC_scaffold_73.61,GO:0003964
evm.TU.HiC_scaffold_17.39,GO:0004068; GO:0004782; GO:0019752; GO:0030170
evm.TU.HiC_scaffold_79.644,GO:0003964
evm.TU.HiC_scaffold_90.52,GO:0003964
evm.TU.HiC_scaffold_32.22,GO:0003964
evm.TU.HiC_scaffold_14.122,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_85.55,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_72.13,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_97.38,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_84.2,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_62.141,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_13.55,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_53.85,GO:0000146; GO:0003779; GO:0005524; GO:0005737; GO:0005829; GO:0005902; GO:0007015; GO:0007605; GO:0008407; GO:0008586; GO:0030048; GO:0031477; GO:0032027; GO:0032529; GO:0035182; GO:0035293; GO:0035317; GO:0045179; GO:0045180; GO:0045296; GO:0046847; GO:0048800; GO:0060002; GO:0070825
evm.TU.HiC_scaffold_26.122,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_73.5,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_79.262,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_18.314,GO:0016020; GO:0016021; GO:0097225
evm.TU.HiC_scaffold_60.212,GO:0005524; GO:0010458; GO:0031145; GO:0051301; GO:0061631
evm.TU.HiC_scaffold_4.57,GO:0003677; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0006281; GO:0048813
evm.TU.HiC_scaffold_21.175,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_78.208,GO:0003723; GO:0005737; GO:0006355; GO:0046872
evm.TU.HiC_scaffold_89.308,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_43.152,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_43.250,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_4.152,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_6.191,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_80.18,GO:0003964
evm.TU.HiC_scaffold_78.45,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.293,GO:0004349; GO:0004350; GO:0005524; GO:0005739; GO:0005743; GO:0006536; GO:0006561; GO:0006592; GO:0008652; GO:0009266; GO:0019240; GO:0031966; GO:0042802; GO:0055129
evm.TU.HiC_scaffold_68.271,GO:0003964
evm.TU.HiC_scaffold_56.238,GO:0003964
evm.TU.HiC_scaffold_16.265,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_33.73,GO:0003964
evm.TU.HiC_scaffold_99.103,GO:0000045; GO:0000407; GO:0005776; GO:0005789; GO:0005794; GO:0005829; GO:0006897; GO:0006995; GO:0007049; GO:0010008; GO:0031966; GO:0032465; GO:0034271; GO:0034272; GO:0045022; GO:0045324; GO:0051301; GO:0051607
evm.TU.HiC_scaffold_46.206,GO:0002090; GO:0005198; GO:0005737; GO:0005886; GO:0016600; GO:0031410; GO:0045807; GO:0070528; GO:0072659; GO:1901890; GO:2000049
evm.TU.HiC_scaffold_32.29,GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463
evm.TU.HiC_scaffold_65.121,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_76.204,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_26.84,GO:0003964
evm.TU.HiC_scaffold_95.275,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_41.145,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_40.4,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_81.281,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_82.139,GO:0005524; GO:0005874; GO:0007018; GO:0008569; GO:0030286; GO:0036156; GO:0045505; GO:0051959
evm.TU.HiC_scaffold_21.297,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_32.168,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_94.136,GO:0005737
evm.TU.HiC_scaffold_50.387,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_32.177,GO:0020003
evm.TU.HiC_scaffold_27.12,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_16.156,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_61.30,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_102.35,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_96.4,GO:0003964
evm.TU.HiC_scaffold_102.288,GO:0000132; GO:0001738; GO:0002052; GO:0003382; GO:0004674; GO:0004697; GO:0004698; GO:0005524; GO:0005938; GO:0006468; GO:0007043; GO:0007163; GO:0007283; GO:0007294; GO:0007314; GO:0007416; GO:0007423; GO:0007430; GO:0007613; GO:0010592; GO:0016324; GO:0016327; GO:0016332; GO:0016334; GO:0017022; GO:0018105; GO:0030011; GO:0030860; GO:0034332; GO:0035003; GO:0035011; GO:0035331; GO:0035556; GO:0045167; GO:0045176; GO:0045179; GO:0045186; GO:0045196; GO:0045197; GO:0045198; GO:0045880; GO:0046667; GO:0046872; GO:0051491; GO:0051601; GO:0055059; GO:0060446; GO:0072659; GO:0090163; GO:0106310; GO:0106311; GO:0140591; GO:1904580
evm.TU.HiC_scaffold_28.67,GO:0000785; GO:0000976; GO:0003677; GO:0005524; GO:0005634; GO:0005700; GO:0006281; GO:0006310; GO:0006351; GO:0008094; GO:0010468; GO:0031011; GO:0040034; GO:0042393; GO:0042766; GO:0043044; GO:0043618; GO:0045892; GO:0070615; GO:0140603
evm.TU.HiC_scaffold_42.115,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_37.21,GO:0005576
evm.TU.HiC_scaffold_80.167,GO:0004222; GO:0005886; GO:0006509; GO:0007219; GO:0007220; GO:0010942; GO:0016021; GO:0033209; GO:0040015; GO:0046872; GO:1903427
evm.TU.HiC_scaffold_14.133,GO:0005524; GO:0007269; GO:0008021; GO:0014069; GO:0030672; GO:0045202; GO:0097091; GO:0098850; GO:0098978; GO:0099504
evm.TU.HiC_scaffold_16.287,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_76.308,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_68.167,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_27.219,GO:0003964
evm.TU.HiC_scaffold_69.50,GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_84.57,GO:0000122; GO:0000123; GO:0000978; GO:0001835; GO:0003682; GO:0003713; GO:0005634; GO:0005737; GO:0006338; GO:0006355; GO:0007049; GO:0010628; GO:0019046; GO:0030424; GO:0030425; GO:0030674; GO:0032991; GO:0035097; GO:0042802; GO:0043025; GO:0043254; GO:0043981; GO:0043982; GO:0043984; GO:0045893; GO:0045944; GO:0048188; GO:0050821; GO:0062023; GO:0071339; GO:0140297
evm.TU.HiC_scaffold_59.109,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_13.180,GO:0003964
evm.TU.HiC_scaffold_18.134,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_85.153,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.91,GO:0003964
evm.TU.HiC_scaffold_80.194,GO:0000002; GO:0000724; GO:0003677; GO:0003916; GO:0003917; GO:0005634; GO:0005694; GO:0005739; GO:0006265; GO:0008270; GO:0042246; GO:0048589
evm.TU.HiC_scaffold_89.160,GO:0000095; GO:0005743; GO:0015805; GO:0016021
evm.TU.HiC_scaffold_49.262,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_66.168,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_90.313,GO:0003677; GO:0005634; GO:0005737; GO:0007623; GO:0009416; GO:0009881; GO:0018298; GO:0032922; GO:0042752; GO:0042754; GO:0043153; GO:0045892; GO:0071949
evm.TU.HiC_scaffold_86.211,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_29.182,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_81.182,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_91.220,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_28.268,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.236,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_39.105,GO:0003964
evm.TU.HiC_scaffold_50.168,GO:0001656; GO:0001657; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0007156; GO:0007411; GO:0007420; GO:0008046; GO:0009986; GO:0016021; GO:0016199; GO:0021891; GO:0030673; GO:0031290; GO:0035481; GO:0035904; GO:0042802; GO:0050772; GO:0050925; GO:0060412
evm.TU.HiC_scaffold_102.131,GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
evm.TU.HiC_scaffold_5.159,GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_41.38,GO:0002084; GO:0004622; GO:0005737; GO:0005795; GO:0006631; GO:0008474; GO:0046464; GO:0052689; GO:1905344
evm.TU.HiC_scaffold_3.143,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.114,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_18.64,GO:0004722; GO:0006470; GO:0030517; GO:0031625; GO:0046872; GO:0048786; GO:0051965; GO:0106306; GO:0106307
evm.TU.HiC_scaffold_50.323,GO:0003964
evm.TU.HiC_scaffold_67.204,GO:0016791
evm.TU.HiC_scaffold_15.119,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_65.41,GO:0003677; GO:0003729; GO:0005634; GO:0005737; GO:0090263; GO:1990904
evm.TU.HiC_scaffold_80.9,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_2.75,GO:0001736; GO:0005737; GO:0005813; GO:0005814; GO:0005929; GO:0007411; GO:0007608; GO:0015031; GO:0016020; GO:0021772; GO:0032391; GO:0032880; GO:0034260; GO:0034464; GO:0035264; GO:0036064; GO:0045198; GO:0045444; GO:0048560; GO:0051492; GO:0060122; GO:0060170; GO:0060219; GO:0060271; GO:0061326; GO:0061629; GO:0072659; GO:0097730; GO:1903251; GO:1905515
evm.TU.HiC_scaffold_86.179,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_29.143,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_39.47,GO:0003964
evm.TU.HiC_scaffold_81.162,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_42.199,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_29.106,GO:0016491
evm.TU.HiC_scaffold_92.2,GO:0003964
evm.TU.HiC_scaffold_103.265,GO:0003677; GO:0004519; GO:0005634; GO:0006313; GO:0015074
evm.TU.HiC_scaffold_51.250,GO:0003964
evm.TU.HiC_scaffold_46.131,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_6.184,GO:0003964; GO:0046872
evm.TU.HiC_scaffold_80.210,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
evm.TU.HiC_scaffold_5.1,GO:0001889; GO:0004722; GO:0005634; GO:0005737; GO:0005977; GO:0007049; GO:0030155; GO:0032922; GO:0042752; GO:0046872; GO:0046982; GO:0050115; GO:0051301; GO:0060028; GO:0072357; GO:0106306; GO:0106307
evm.TU.HiC_scaffold_71.128,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_64.105,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_52.86,GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
evm.TU.HiC_scaffold_68.174,GO:0005737; GO:0005739; GO:0005759; GO:0016491
evm.TU.HiC_scaffold_46.165,GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
evm.TU.HiC_scaffold_46.175,GO:0003964
evm.TU.HiC_scaffold_54.119,GO:0004725; GO:0005001; GO:0005158; GO:0005925; GO:0006470; GO:0007155; GO:0007283; GO:0007399; GO:0007411; GO:0007412; GO:0008045; GO:0008201; GO:0008594; GO:0009925; GO:0009986; GO:0016021; GO:0030424; GO:0031252; GO:0031290; GO:0032093; GO:0035335; GO:0045467; GO:0046627; GO:0048477; GO:0048675; GO:0048841; GO:0051124; GO:0051491; GO:0060269; GO:0061484; GO:0120034; GO:1903386
evm.TU.HiC_scaffold_4.101,GO:0004725; GO:0006470; GO:0008201; GO:0016021; GO:0016477; GO:0035335; GO:0099560; GO:1900121
evm.TU.HiC_scaffold_79.340,GO:0003964
evm.TU.HiC_scaffold_43.150,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_15.187,GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_102.23,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_100.331,GO:0003964
evm.TU.HiC_scaffold_52.261,GO:0000255; GO:0001933; GO:0001937; GO:0004854; GO:0004855; GO:0005506; GO:0005615; GO:0005777; GO:0005829; GO:0006147; GO:0006148; GO:0006149; GO:0006154; GO:0006157; GO:0006161; GO:0006196; GO:0006204; GO:0006919; GO:0007595; GO:0009114; GO:0009115; GO:0010629; GO:0016226; GO:0016491; GO:0016529; GO:0019428; GO:0042803; GO:0043546; GO:0045602; GO:0046038; GO:0046055; GO:0046059; GO:0050660; GO:0051537; GO:0051898; GO:0070674; GO:0070675; GO:0071949; GO:1900745; GO:1900747; GO:2000379; GO:2001213
evm.TU.HiC_scaffold_83.196,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_103.302,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_59.355,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_19.35,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_66.205,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_6958.6,GO:0003964
evm.TU.HiC_scaffold_57.107,GO:0003964
evm.TU.HiC_scaffold_28.62,GO:0003964
evm.TU.HiC_scaffold_43.214,GO:0006814; GO:0006915; GO:0008643; GO:0015293; GO:0016021; GO:0032409
evm.TU.HiC_scaffold_80.302,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_8.121,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_2.54,GO:0003677; GO:0005634; GO:0006313; GO:0015074
evm.TU.HiC_scaffold_45.81,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_29.184,GO:0003964
evm.TU.HiC_scaffold_21.176,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_23.198,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_21.105,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_27.200,GO:0003924; GO:0005525; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0005886; GO:0006886; GO:0016192; GO:0050873
evm.TU.HiC_scaffold_16.284,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_42.195,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_32.212,GO:0005739; GO:0016021
evm.TU.HiC_scaffold_82.92,GO:0000977; GO:0000981; GO:0003700; GO:0005634; GO:0006357; GO:0007424; GO:0007425; GO:0007431; GO:0007435; GO:0007443; GO:0035202; GO:0035277; GO:0043565; GO:0045944; GO:0046982; GO:0048736; GO:0072175
evm.TU.HiC_scaffold_86.75,GO:0003677; GO:0005634
evm.TU.HiC_scaffold_2.274,GO:0016021; GO:0016787
evm.TU.HiC_scaffold_28.230,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_4.13,GO:0003964; GO:0006313
evm.TU.HiC_scaffold_34.6,GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
