gene	gene_ontology_i_ds
evm.TU.HiC_scaffold_67.73	GO:0003964
evm.TU.HiC_scaffold_18.100	GO:0003964
evm.TU.HiC_scaffold_5.75	GO:0005319; GO:0008289; GO:0045735; GO:0048477
evm.TU.HiC_scaffold_5.76	GO:0005319; GO:0008289; GO:0045735; GO:0048477
evm.TU.HiC_scaffold_100.84	GO:0003964
evm.TU.HiC_scaffold_2.109	GO:0003693; GO:0004803; GO:0006313; GO:0015074; GO:0016740; GO:0046872
evm.TU.HiC_scaffold_104.93	GO:0003964
evm.TU.HiC_scaffold_69.99	GO:0003964
evm.TU.HiC_scaffold_100.94	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_54.32	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_73.52	GO:0005576
evm.TU.HiC_scaffold_20.57	GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_47.72	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_50.117	GO:0004888; GO:0005230; GO:0005254; GO:0005887; GO:0007165; GO:0007268; GO:0030594; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0050877; GO:1902476
evm.TU.HiC_scaffold_1113.1	GO:0003677; GO:0005634
evm.TU.HiC_scaffold_89.97	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_27.82	GO:0046872; GO:0070573
evm.TU.HiC_scaffold_15.138	GO:0003964
evm.TU.HiC_scaffold_1125.1	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_5.78	GO:0005576; GO:0008010; GO:0008061; GO:0030023; GO:0031012; GO:0032992; GO:0040003; GO:0042302; GO:0062129
evm.TU.HiC_scaffold_78.114	GO:0097573
evm.TU.HiC_scaffold_68.110	GO:0004930; GO:0016021
evm.TU.HiC_scaffold_1.29	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_71.40	GO:0004518; GO:0005634; GO:0046872
evm.TU.HiC_scaffold_30.41	GO:0003964
evm.TU.HiC_scaffold_91.62	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_56.138	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_61.39	GO:0006487; GO:0006491; GO:0007179; GO:0007229; GO:0007585; GO:0008424; GO:0010468; GO:0016021; GO:0016477; GO:0016757; GO:0017124; GO:0018279; GO:0032580; GO:0033578; GO:0036071; GO:0043112; GO:0046368; GO:0046921; GO:1900407
evm.TU.HiC_scaffold_77.73	GO:0001664; GO:0001934; GO:0003779; GO:0005516; GO:0005737; GO:0005856; GO:0005886; GO:0007193; GO:0007194; GO:0008179; GO:0009898; GO:0010524; GO:0010738; GO:0014069; GO:0016323; GO:0017124; GO:0019900; GO:0019901; GO:0019904; GO:0030346; GO:0030425; GO:0031527; GO:0031698; GO:0032279; GO:0032590; GO:0032591; GO:0032991; GO:0034237; GO:0035254; GO:0036394; GO:0042307; GO:0043025; GO:0043113; GO:0043197; GO:0043198; GO:0043267; GO:0043271; GO:0043624; GO:0044877; GO:0045121; GO:0045163; GO:0045296; GO:0045762; GO:0048471; GO:0050775; GO:0050811; GO:0060076; GO:0060090; GO:0070073; GO:0070886; GO:0097110; GO:0098837; GO:0098978; GO:0099092; GO:0099149; GO:1900273; GO:1903078; GO:1905751
evm.TU.HiC_scaffold_102.96	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_98.32	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.156	GO:0000086; GO:0000308; GO:0004693; GO:0004712; GO:0005524; GO:0005634; GO:0005886; GO:0016055; GO:0051301; GO:0060828; GO:0106310
evm.TU.HiC_scaffold_15.145	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_36.28	GO:0000722; GO:0000781; GO:0005524; GO:0006281; GO:0016605; GO:0030915; GO:0090398
evm.TU.HiC_scaffold_89.105	GO:0005654; GO:0016604; GO:0043565
evm.TU.HiC_scaffold_69.110	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_28.99	GO:0003677; GO:0005634; GO:0006325; GO:0007049; GO:0034504; GO:0042177
evm.TU.HiC_scaffold_6949.8	GO:0004567; GO:0005537; GO:0005615; GO:0005764; GO:0005975; GO:0006516; GO:0016787
evm.TU.HiC_scaffold_35.64	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_92.156	GO:0003677; GO:0005634
evm.TU.HiC_scaffold_26.127	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_33.74	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_55.85	GO:0005576; GO:0008010; GO:0008061; GO:0030023; GO:0031012; GO:0032992; GO:0040003; GO:0042302; GO:0062129
evm.TU.HiC_scaffold_78.123	GO:0004567; GO:0005537; GO:0005615; GO:0005764; GO:0005975; GO:0006516; GO:0016787
evm.TU.HiC_scaffold_88.41	GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_73.64	GO:0005634; GO:0005737; GO:0005886; GO:0008366; GO:0030054; GO:0032287; GO:0043484
evm.TU.HiC_scaffold_6.62	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.164	GO:0003964
evm.TU.HiC_scaffold_23.67	GO:0005096; GO:0007165; GO:0016324; GO:0043087; GO:0045179; GO:0046580
evm.TU.HiC_scaffold_89.115	GO:0000038; GO:0003857; GO:0004300; GO:0004303; GO:0005739; GO:0005777; GO:0005782; GO:0006635; GO:0008209; GO:0008210; GO:0016508; GO:0016853; GO:0018812; GO:0033989; GO:0036111; GO:0036112; GO:0042802; GO:0042803; GO:0044594; GO:0060009; GO:0106386
evm.TU.HiC_scaffold_29.86	GO:0004970; GO:0005886; GO:0007157; GO:0008066; GO:0008328; GO:0010975; GO:0014069; GO:0015276; GO:0016020; GO:0021707; GO:0030165; GO:0034613; GO:0035249; GO:0036477; GO:0038023; GO:0042802; GO:0043197; GO:0043523; GO:0045202; GO:0045211; GO:0050804; GO:0051965; GO:0060079; GO:0060134; GO:0097110; GO:0098688; GO:0098978; GO:0099061; GO:0099151; GO:1900454; GO:1904315; GO:1904861; GO:1905606
evm.TU.HiC_scaffold_65.81	GO:0001669
evm.TU.HiC_scaffold_92.168	GO:0003964
evm.TU.HiC_scaffold_67.111	GO:0043565
evm.TU.HiC_scaffold_76.106	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_48.76	GO:0003824; GO:0004771; GO:0004806; GO:0005576; GO:0005615; GO:0005737; GO:0005887; GO:0006629; GO:0006707; GO:0007158; GO:0007268; GO:0008126; GO:0008201; GO:0009062; GO:0009986; GO:0016787; GO:0018350; GO:0030157; GO:0030299; GO:0038023; GO:0042043; GO:0044258; GO:0045202; GO:0046514; GO:0048488; GO:0050804; GO:0070062; GO:0097104; GO:0097105; GO:0098793; GO:0099060
evm.TU.HiC_scaffold_49.79	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_2.125	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_46.95	GO:0008802; GO:0008812; GO:0019285; GO:0050660
evm.TU.HiC_scaffold_98.36	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_46.96	GO:0003677; GO:0005634
evm.TU.HiC_scaffold_74.96	GO:0001895; GO:0005262; GO:0005516; GO:0005886; GO:0005887; GO:0006816; GO:0006828; GO:0007005; GO:0007602; GO:0007603; GO:0007605; GO:0007608; GO:0008104; GO:0008355; GO:0008377; GO:0009416; GO:0010461; GO:0015279; GO:0016021; GO:0016027; GO:0016028; GO:0034703; GO:0035997; GO:0042802; GO:0042803; GO:0046982; GO:0050908; GO:0050962; GO:0051480; GO:0070588; GO:0070679; GO:0071454; GO:0098662
evm.TU.HiC_scaffold_104.118	GO:0004222; GO:0030176; GO:0071586
evm.TU.HiC_scaffold_84.139	GO:0003964
evm.TU.HiC_scaffold_49.81	GO:0004972; GO:0005764; GO:0005770; GO:0005887; GO:0010043; GO:0017146; GO:0032026; GO:0045211; GO:0046872
evm.TU.HiC_scaffold_26.134	GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_15.155	GO:0005634; GO:0005730; GO:0007420
evm.TU.HiC_scaffold_100.119	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_79.175	GO:0003964
evm.TU.HiC_scaffold_25.81	GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_103.114	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_87.64	GO:0005634; GO:0005737; GO:0005813; GO:0016020; GO:0036038; GO:0036064; GO:0043015; GO:0060271
evm.TU.HiC_scaffold_65.84	GO:0005886; GO:0016021; GO:0017121; GO:0017128; GO:0046872
evm.TU.HiC_scaffold_56.169	GO:0000030; GO:0004169; GO:0005783; GO:0009791; GO:0010468; GO:0016021; GO:0030154; GO:0030324; GO:0034976; GO:0035269; GO:0048286; GO:0055001; GO:0060447; GO:1901800
evm.TU.HiC_scaffold_72.81	GO:0005743; GO:0006744; GO:0045333; GO:0048039
evm.TU.HiC_scaffold_2.135	GO:0003964
evm.TU.HiC_scaffold_86.89	GO:0000978; GO:0000981; GO:0005634; GO:0005737; GO:0006357; GO:0006915; GO:0046872
evm.TU.HiC_scaffold_77.81	GO:0005244; GO:0005254; GO:0005737; GO:0005886; GO:0006821; GO:0031749; GO:0031750; GO:0031751; GO:0034707; GO:0034765; GO:0070062
evm.TU.HiC_scaffold_25.85	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_104.126	GO:0000978; GO:0001227; GO:0003682; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007283; GO:0008584; GO:0010468; GO:0010596; GO:0030217; GO:0031625; GO:0045892; GO:0045893; GO:0046872
evm.TU.HiC_scaffold_89.121	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_20.62	GO:0000139; GO:0001713; GO:0003015; GO:0005154; GO:0005615; GO:0005783; GO:0005789; GO:0005886; GO:0007166; GO:0007173; GO:0007298; GO:0007391; GO:0007421; GO:0007422; GO:0007438; GO:0007476; GO:0008284; GO:0008355; GO:0010629; GO:0016021; GO:0016318; GO:0035225; GO:0035277; GO:0043066; GO:0043703; GO:0046530; GO:0048018; GO:0048149; GO:0048865; GO:0050769; GO:0061331; GO:0070374; GO:1903688
evm.TU.HiC_scaffold_35.67	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_15.163	GO:0001533; GO:0005737; GO:0018149; GO:0030280; GO:0031424; GO:0071944
evm.TU.HiC_scaffold_60.122	GO:0001782; GO:0002315; GO:0005085; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007264; GO:0030334; GO:0031267; GO:0043197; GO:0043547; GO:0060997
evm.TU.HiC_scaffold_46.105	GO:0005109; GO:0005125; GO:0005615; GO:0005737; GO:0010628; GO:0014068; GO:0030182; GO:0030216; GO:0043616; GO:0045165; GO:0046330; GO:0046849; GO:0060070; GO:0060317; GO:0060548; GO:0090399; GO:0090403
evm.TU.HiC_scaffold_51.85	GO:0003964
evm.TU.HiC_scaffold_85.126	GO:0003964
evm.TU.HiC_scaffold_998.1	GO:0003964
evm.TU.HiC_scaffold_48.87	GO:0005576; GO:0046872
evm.TU.HiC_scaffold_21.123	GO:0005886; GO:0005887; GO:0015175; GO:0015179; GO:0015184; GO:0015804; GO:0015811; GO:0016324; GO:0031526; GO:0042605; GO:0065003
evm.TU.HiC_scaffold_33.93	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_71.49	GO:0003964
evm.TU.HiC_scaffold_29.109	GO:0003690; GO:0003714; GO:0005634; GO:0005654; GO:0005694; GO:0006325; GO:0008270; GO:0034243; GO:0035064; GO:0042393; GO:0043124; GO:0046329; GO:0051607; GO:2001237
evm.TU.HiC_scaffold_32.79	GO:0004983; GO:0005887; GO:0007186; GO:0007194; GO:0007217; GO:0007218; GO:0016021; GO:0030536; GO:0038002; GO:0042048; GO:0042263; GO:0042923; GO:1990834
evm.TU.HiC_scaffold_74.108	GO:0003964
evm.TU.HiC_scaffold_60.127	GO:0005576; GO:0030248; GO:0031176; GO:0045493
evm.TU.HiC_scaffold_99.51	GO:0005887; GO:0005911; GO:0007267; GO:0007416; GO:0008039; GO:0035418; GO:0042803; GO:0045202; GO:0048668; GO:0050808; GO:0050839; GO:0098609
evm.TU.HiC_scaffold_71.56	GO:0005507; GO:0005576; GO:0007596; GO:0008015; GO:0031091
evm.TU.HiC_scaffold_45.95	GO:0003964
evm.TU.HiC_scaffold_18.130	GO:0003964
evm.TU.HiC_scaffold_30.57	GO:0004712; GO:0004714; GO:0005007; GO:0005524; GO:0005768; GO:0005783; GO:0005887; GO:0007169; GO:0008543; GO:0017134; GO:0033674; GO:0043235; GO:0070374; GO:0070857; GO:1902036
evm.TU.HiC_scaffold_26.146	GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_68.145	GO:0005261; GO:0005262; GO:0005887; GO:0006812; GO:0006816; GO:0006828; GO:0007628; GO:0008381; GO:0009416; GO:0015279; GO:0016028; GO:0034703; GO:0043025; GO:0050884; GO:0050908; GO:0051480; GO:0070588; GO:0070679; GO:1990635
evm.TU.HiC_scaffold_49.93	GO:0004497; GO:0005506; GO:0005789; GO:0016705; GO:0020037
evm.TU.HiC_scaffold_5.94	GO:0003964
evm.TU.HiC_scaffold_85.133	GO:0000977; GO:0000981; GO:0001764; GO:0003700; GO:0005634; GO:0006357; GO:0018991; GO:0030154; GO:0030334; GO:0040011; GO:0048666; GO:1904081
evm.TU.HiC_scaffold_42.79	GO:0003964
evm.TU.HiC_scaffold_45.99	GO:0003964
evm.TU.HiC_scaffold_79.212	GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463
evm.TU.HiC_scaffold_11.89	GO:0003723; GO:0005737; GO:0006417; GO:1990904
evm.TU.HiC_scaffold_56.189	GO:0000724; GO:0003677; GO:0005524; GO:0005634; GO:0006259; GO:0006364; GO:0016887; GO:0017116; GO:0017117; GO:1990518
evm.TU.HiC_scaffold_25.102	GO:0003964
evm.TU.HiC_scaffold_29.117	GO:0003964
evm.TU.HiC_scaffold_80.129	GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463
evm.TU.HiC_scaffold_7.55	GO:0005737; GO:0006579; GO:0008270; GO:0009086; GO:0032259; GO:0047150
evm.TU.HiC_scaffold_104.140	GO:0000785; GO:0003712; GO:0016592; GO:0045944
evm.TU.HiC_scaffold_48.103	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_48.104	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_7.56	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_104.142	GO:0003964
evm.TU.HiC_scaffold_45.101	GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_47.91	GO:0003341; GO:0003777; GO:0005509; GO:0005524; GO:0005829; GO:0005858; GO:0005874; GO:0005929; GO:0007018; GO:0008569; GO:0030286; GO:0036156; GO:0036159; GO:0045505; GO:0051959; GO:0060285
evm.TU.HiC_scaffold_21.131	GO:0003723; GO:0005634
evm.TU.HiC_scaffold_59.151	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_29.124	GO:0004867; GO:0005576; GO:0019870; GO:0042151; GO:0090729
evm.TU.HiC_scaffold_74.133	GO:0003964
evm.TU.HiC_scaffold_46.129	GO:0000225; GO:0005783; GO:0005789; GO:0006506; GO:0016021; GO:0016811
evm.TU.HiC_scaffold_30.65	GO:0000122; GO:0004114; GO:0004115; GO:0004118; GO:0005634; GO:0005737; GO:0005741; GO:0005743; GO:0005759; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0007165; GO:0010628; GO:0010754; GO:0010821; GO:0019933; GO:0019934; GO:0030553; GO:0036006; GO:0042734; GO:0042803; GO:0043116; GO:0043117; GO:0043949; GO:0043951; GO:0046038; GO:0046069; GO:0046872; GO:0047555; GO:0048471; GO:0050729; GO:0061028; GO:0071260; GO:0071321; GO:0097011; GO:0097060
evm.TU.HiC_scaffold_59.155	GO:0003964
evm.TU.HiC_scaffold_46.136	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_55.104	GO:0004888; GO:0005230; GO:0005887; GO:0007165; GO:0007268; GO:0030594; GO:0034220; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:1902476
evm.TU.HiC_scaffold_1294.1	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_68.152	GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_1246.1	GO:0005576
evm.TU.HiC_scaffold_16.147	GO:0003964
evm.TU.HiC_scaffold_21.140	GO:0005764; GO:0005765; GO:0005829; GO:0005886; GO:0005887; GO:0006820; GO:0006865; GO:0009617; GO:0015136; GO:0015293; GO:0015739; GO:0016021; GO:0022857; GO:0030672; GO:0031410
evm.TU.HiC_scaffold_104.152	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_90.145	GO:0005388; GO:0005516; GO:0005524; GO:0005886; GO:0016021; GO:0046872
evm.TU.HiC_scaffold_59.163	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872
evm.TU.HiC_scaffold_75.27	GO:0003964
evm.TU.HiC_scaffold_76.163	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_67.141	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_908.2	GO:0003964; GO:0004519; GO:0006310; GO:0046872
evm.TU.HiC_scaffold_6957.8	GO:0003964
evm.TU.HiC_scaffold_89.139	GO:0003964
evm.TU.HiC_scaffold_94.145	GO:0030424; GO:0043197; GO:0060998; GO:0061001; GO:0099519
evm.TU.HiC_scaffold_89.143	GO:0005886; GO:0016020; GO:0016021; GO:0051119
evm.TU.HiC_scaffold_46.147	GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_5.104	GO:0004846; GO:0005777; GO:0006144; GO:0019628
evm.TU.HiC_scaffold_91.98	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_17.68	GO:0004040; GO:0005576; GO:0033925; GO:0071555
evm.TU.HiC_scaffold_79.234	GO:0004995; GO:0005886; GO:0016021; GO:0061827; GO:0070472; GO:0097225; GO:1902093
evm.TU.HiC_scaffold_51.106	GO:0003834; GO:0005739; GO:0010436; GO:0010437; GO:0016116; GO:0016119; GO:0016121; GO:0016122; GO:0016124; GO:0016702; GO:0042573; GO:0042574; GO:0046872; GO:0051881; GO:0062172; GO:0102076; GO:1901176; GO:1901826; GO:2000377
evm.TU.HiC_scaffold_51.107	GO:0007155; GO:0009279; GO:0009986; GO:0015031; GO:0016021
evm.TU.HiC_scaffold_92.208	GO:0005737; GO:0005874; GO:0030286; GO:0031514
evm.TU.HiC_scaffold_19.168	GO:0003690; GO:0005634; GO:0007131
evm.TU.HiC_scaffold_8.64	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_48.116	GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_94.147	GO:0003964
evm.TU.HiC_scaffold_89.154	GO:0003964
evm.TU.HiC_scaffold_67.145	GO:0005576; GO:0007218
evm.TU.HiC_scaffold_50.184	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_83.78	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_65.107	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_65.109	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_57.161	GO:0005576; GO:0007594; GO:0062130
evm.TU.HiC_scaffold_46.157	GO:0000978; GO:0000981; GO:0005634; GO:0005737; GO:0006357; GO:0006915; GO:0046872
evm.TU.HiC_scaffold_91.101	GO:0043565
evm.TU.HiC_scaffold_13.119	GO:0003964; GO:0004519
evm.TU.HiC_scaffold_43.123	GO:0004567; GO:0005537; GO:0005615; GO:0005764; GO:0005975; GO:0006516; GO:0016787
evm.TU.HiC_scaffold_41.82	GO:0004674; GO:0004712; GO:0005524; GO:0005886; GO:0009190; GO:0016021; GO:0035556; GO:0106310
evm.TU.HiC_scaffold_22.98	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_92.223	GO:0004567; GO:0005537; GO:0005615; GO:0005764; GO:0005975; GO:0006516; GO:0016787
evm.TU.HiC_scaffold_100.147	GO:0003676; GO:0016021; GO:0022857
evm.TU.HiC_scaffold_74.157	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_66.91	GO:0004518; GO:0005634; GO:0005829; GO:0005886; GO:0034451; GO:0046872
evm.TU.HiC_scaffold_79.248	GO:0004518; GO:0005634; GO:0046872
evm.TU.HiC_scaffold_25.111	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_41.84	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872
evm.TU.HiC_scaffold_80.142	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_73.96	GO:0003964
evm.TU.HiC_scaffold_18.160	GO:0005254; GO:0005275; GO:0005330; GO:0005887; GO:0006821; GO:0015837; GO:0015874; GO:0030673; GO:0032590; GO:0032809; GO:0035725; GO:0042734; GO:0043005; GO:0046872; GO:0051583; GO:0071419; GO:0090326; GO:0090327; GO:0090494; GO:0097060; GO:1901216; GO:1905803; GO:1905847
evm.TU.HiC_scaffold_69.170	GO:0003964
evm.TU.HiC_scaffold_61.67	GO:0003964
evm.TU.HiC_scaffold_10.93	GO:0008802; GO:0008812; GO:0019285; GO:0050660
evm.TU.HiC_scaffold_72.119	GO:0005618; GO:0005886; GO:0016787; GO:0018786
evm.TU.HiC_scaffold_103.155	GO:0003693; GO:0004803; GO:0006313; GO:0015074; GO:0016740; GO:0046872
evm.TU.HiC_scaffold_6.104	GO:0005576; GO:0042628
evm.TU.HiC_scaffold_45.132	GO:0005887; GO:0008028; GO:0015293; GO:0015718; GO:0016021
evm.TU.HiC_scaffold_76.183	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_89.157	GO:0003964
evm.TU.HiC_scaffold_68.171	GO:0000147; GO:0003779; GO:0005509; GO:0005634; GO:0005886; GO:0005938; GO:0006886; GO:0006897; GO:0010008; GO:0016197; GO:0030479; GO:0044396
evm.TU.HiC_scaffold_76.186	GO:0016021
evm.TU.HiC_scaffold_16.165	GO:0003964
evm.TU.HiC_scaffold_11.116	GO:0003964
evm.TU.HiC_scaffold_11.117	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_51.119	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0008233; GO:0016021; GO:0016805; GO:0042135; GO:0046872; GO:0050129
evm.TU.HiC_scaffold_28.146	GO:0005576; GO:0008010; GO:0008061; GO:0030023; GO:0031012; GO:0032992; GO:0040003; GO:0042302; GO:0062129
evm.TU.HiC_scaffold_22.109	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_25.112	GO:0005654; GO:0016604; GO:0043565
evm.TU.HiC_scaffold_16.170	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_98.65	GO:0001966; GO:0004970; GO:0004971; GO:0005886; GO:0006972; GO:0007614; GO:0007631; GO:0008306; GO:0008328; GO:0008344; GO:0009612; GO:0009986; GO:0010035; GO:0014069; GO:0015276; GO:0019899; GO:0030425; GO:0032589; GO:0035235; GO:0035249; GO:0038023; GO:0043005; GO:0043025; GO:0043056; GO:0043058; GO:0043204; GO:0045202; GO:0045211; GO:0046959; GO:0050913; GO:0055037; GO:0097038; GO:1905850; GO:1905852
evm.TU.HiC_scaffold_98.68	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_92.241	GO:0000977; GO:0000981; GO:0003700; GO:0005634; GO:0006355; GO:0006357; GO:0007444; GO:0010468; GO:0030182; GO:0046872; GO:0048749
evm.TU.HiC_scaffold_77.108	GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016192; GO:0016887; GO:0031072; GO:0031625; GO:0034620; GO:0042026; GO:0044183; GO:0051082; GO:0051085; GO:0051787
evm.TU.HiC_scaffold_92.247	GO:0003964
evm.TU.HiC_scaffold_25.114	GO:0000139; GO:0003830; GO:0006044; GO:0006487; GO:0008104; GO:0016021; GO:0016757; GO:0030334; GO:0034599; GO:0050435; GO:0050890; GO:1902966; GO:1905166
evm.TU.HiC_scaffold_28.157	GO:0003964
evm.TU.HiC_scaffold_64.58	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_84.226	GO:0000226; GO:0000287; GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0006468; GO:0035556; GO:0050321; GO:0106310; GO:1904263; GO:1904515
evm.TU.HiC_scaffold_4.88	GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197
evm.TU.HiC_scaffold_101.82	GO:0003677; GO:0005634; GO:0006313; GO:0015074
evm.TU.HiC_scaffold_101.83	GO:0005261; GO:0005385; GO:0005887; GO:0010960; GO:0022890; GO:0030001; GO:0034703; GO:0051262; GO:0055069; GO:0097682; GO:0098655
evm.TU.HiC_scaffold_23.101	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
evm.TU.HiC_scaffold_25.117	GO:0004930; GO:0005886; GO:0016021
evm.TU.HiC_scaffold_103.169	GO:0003677; GO:0005634
evm.TU.HiC_scaffold_32.100	GO:0003964
evm.TU.HiC_scaffold_67.158	GO:0004857; GO:0005634; GO:0005777; GO:0016567; GO:0031386; GO:0033621; GO:0051321
evm.TU.HiC_scaffold_19.190	GO:0004888; GO:0016021; GO:0022848; GO:0045211
evm.TU.HiC_scaffold_45.136	GO:0004622; GO:0005783; GO:0005789; GO:0008081; GO:0016020; GO:0016021; GO:0046475; GO:0046872; GO:0048471; GO:0070291
evm.TU.HiC_scaffold_7.69	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_91.121	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
evm.TU.HiC_scaffold_22.110	GO:0003677; GO:0004519; GO:0005634; GO:0006313; GO:0015074
evm.TU.HiC_scaffold_32.101	GO:0003964; GO:0006313
evm.TU.HiC_scaffold_74.169	GO:0042302
evm.TU.HiC_scaffold_60.190	GO:0005261; GO:0005385; GO:0005887; GO:0010960; GO:0022890; GO:0030001; GO:0034703; GO:0051262; GO:0055069; GO:0097682; GO:0098655
evm.TU.HiC_scaffold_41.101	GO:0005634; GO:0006397
