© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Low
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Low
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401804

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Low
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cellular Growth and Proliferation, Tissue Development	outgrowth	Outgrowth of central nervous system cells	2.56E-02	 	-1.117	 	-1.506	A2M,PARP1,SORL1,RET	4	
RNA Post-Transcriptional Modification	processing	Processing of snRNA	2.56E-02	 	 	 	 	INTS11,INTS7,INTS5,INTS12	4	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	quantity	Quantity of D-erythro-C16-ceramide	2.56E-02	 	 	 	 	SMPD2,NPC1,SMPD1,ASAH2	4	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of neutrophils	2.62E-02	 	 	 	 	PRDX4,VCL,NPC2,MANBA,ANPEP,ITGB2,ALDOA,CCT2,ORAI2,GLB1,ADA2,CNN2,PRDX6,GUSB,PYGB,CAT,DDOST,PGM1,KRT1,CSNK2B,VNN1,MGAM,PSMC2,COPB1,CTSC,ACLY,ALDOC,NIT2,ALAD,VCP,IDH1,GPR84,DERA,HGSNAT	34	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	non-traumatic arthropathy	Non-traumatic arthropathy	2.70E-02	 	 	 	 	ADA,FGFR1,TYMS,ARIH1,RPL32,RPS24,ITGB2,ALDOA,LRP1B,EEF1G,SCN5A,GUSB,ATP2C1,SORL1,FLNC,LRP1,RPL19,RPS18,RPL11,CYC1,ALPL,UQCRC2,SOD2,TPGS2,CTSC,ATIC,RPL15,L1CAM,DYM,GLUL,CAMK2D,VPS52,GTF2H4,SERPINC1,MRC1,PGK1,HSD17B8,ENO1,RPL18A,TUBA3C/TUBA3D,HDAC2,GABRR2,RIMS1,SLC22A6,CACNA1A,HDAC7,RPS3,RPSA,SND1,TUBB4A,BLK,PARP1,UNC93A,IDE,TFG,CA10,ACLY,GABRA6,COL2A1,ACTL6A,ERCC6	61	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	chronic skin disorder	Chronic skin disorder	2.85E-02	 	 	 	 	PGD,MTR,KRT1,GOT2,PCNA,ALDH3A2,GARS1,SLC25A5,SOD2,H2AZ1,CCND1,CTSL,CYP3A5,SRM,GAPDH,UQCRFS1,ZNF91,CCT5	18	
Cell Death and Survival, Nervous System Development and Function	cell viability	Cell viability of nervous tissue cell lines	2.87E-02	Increased	2.840	bias	1.410	TRAPPC3,ARPC3,RET,TUFM,NSF,CYC1,AARS1,UQCRQ,CAT,SKP1,DCPS,ATP5F1A,CTH,ATP5F1B,NDUFV2	15	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	castration refractory prostate carcinoma	Castration refractory prostate carcinoma	2.90E-02	 	 	 	 	TUBB4A,FEN1,PARP1,RET,LHCGR,TUBA3C/TUBA3D	6	
Lipid Metabolism, Small Molecule Biochemistry	incorporation	Incorporation of lipid	2.90E-02	 	0.907	bias	-0.087	CEL,NPC1,ACLY,PLIN2,SCP2,GBA	6	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	non-small cell lung carcinoma	Resectable non-small cell lung carcinoma	2.90E-02	 	 	 	 	BLK,TUBB4A,RRM1,TYMS,ATIC,TUBA3C/TUBA3D	6	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	nonsquamous non-small cell lung carcinoma	Stage II nonsquamous non-small cell lung carcinoma	2.90E-02	 	 	 	 	BLK,TUBB4A,RRM1,TYMS,ATIC,TUBA3C/TUBA3D	6	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	non-squamous non-small cell lung cancer	TNM stage N2 non-squamous non-small cell lung cancer	2.90E-02	 	 	 	 	BLK,TUBB4A,RRM1,TYMS,ATIC,TUBA3C/TUBA3D	6	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	metastatic non-squamous non-small cell lung cancer	Unresectable metastatic non-squamous non-small cell lung cancer	2.90E-02	 	 	 	 	BLK,TUBB4A,PARP1,TYMS,ATIC,TUBA3C/TUBA3D	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	cervical neoplasia	Cervical tumor	2.94E-02	 	 	 	 	LAMC3,NPC1,TYMS,ALDOA,NR5A2,ACTG1,SARDH,CTSL,FLNC,MDH2,HMCN1,RAD54L,MUC4,KRT1,GATB,LIN9,FSTL1,SLC25A5,RRM1,GRHPR,CCND1,CTSC,ATIC,NUBP1,MCM4,ZNF91,MCM5,SUPT5H,TBP,MCM7,ABAT,GTF2H4,SERPINC1,NOTCH2,TUSC3,GALK1,CTSF,MCM6,ENO1,ECE2,TUBA3C/TUBA3D,EP300,RIMS1,NDUFS1,SND1,TUBB4A,KMT2D,BCCIP,AP2A1,CLEC4F,SHKBP1	51	
Cardiovascular Disease, Organismal Injury and Abnormalities	angina pectoris	Angina pectoris	2.97E-02	 	 	 	 	ADA,AMY2A,SCN5A,PDE8A,AMY2B,NPR1,GUCY1B1,ACE,CACNA1A,SERPINC1	10	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	quantity	Quantity of glycosphingolipid	2.97E-02	 	-0.781	 	-1.072	TMED2,SMPD2,NPC1,AGMO,SMPD1,ASAH2,SCP2,GBA,GLB1,MTTP	10	
Hereditary Disorder, Organismal Injury and Abnormalities, Psychological Disorders	familial psychiatric disease	Familial psychiatric disease	3.00E-02	 	 	 	 	NDUFA10,EHMT1,ATP5PB,GUCY1B1,TUFM,EEF1A2,LRP1B,NBEA,PRDX6,OTOF,SCN5A,SORL1,NDUFA7,ATP5F1A,ATP5F1C,ATP5F1B,MCTP1,PRKN,RAD54L,NEMF,NDUFS7,GRIK2,ATP1A3,ALDH6A1,CHRNA7,DAD1,GBA,CYC1,UQCRC2,SOD2,BBOX1,PGAM2,VCP,CLP1,ACBD5,POLR3A,ZMYND8,NDUFB9,TBP,DNMT1,NAPA,RET,LOXL3,B4GAT1,ACE,PCNA,NOTCH2,FKBP4,A2M,METTL9,ATP5PO,TPI1,PGK1,ALDH2,SRM,UQCRFS1,NDUFV2,LIPA,VAMP1,HTR1A,NDUFAF7,GHITM,UPF1,PAK1,ETFB,ROBO1,NALCN,CASQ1,PUS7,CACNA1A,NME1,CA13,PHYH,RPSA,NDUFS1,IDH3A,TUBB4A,NDUFS2,PARP1,UQCRQ,PHACTR1,DDX1,GABRA6,PLAAT4,GAPDH,ATP5PD,NDUFB5,COG4	88	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	cervical cancer	Cervical cancer	3.02E-02	 	 	 	 	LAMC3,NPC1,TYMS,ALDOA,NR5A2,ACTG1,SARDH,CTSL,FLNC,MDH2,HMCN1,RAD54L,MUC4,KRT1,GATB,LIN9,FSTL1,SLC25A5,RRM1,GRHPR,CCND1,CTSC,ATIC,NUBP1,MCM4,ZNF91,MCM5,SUPT5H,TBP,MCM7,ABAT,SERPINC1,NOTCH2,TUSC3,GALK1,CTSF,MCM6,ENO1,ECE2,TUBA3C/TUBA3D,EP300,RIMS1,NDUFS1,SND1,TUBB4A,KMT2D,BCCIP,AP2A1,CLEC4F,SHKBP1	50	
Hematological Disease, Immunological Disease, Inflammatory Disease	eosinophilic inflammation	Eosinophilic inflammation	3.08E-02	 	 	 	 	PRDX6,TPI1,HNRNPAB,ALDH2,GAPDH,ALDOA,FSTL1,ENO1,P4HB	9	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	metastatic pancreaticobiliary adenocarcinoma	Metastatic pancreaticobiliary adenocarcinoma	3.08E-02	 	 	 	 	TUBB4A,FGFR1,SCN5A,PARP1,RRM1,TYMS,RET,IDH1,TUBA3C/TUBA3D	9	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	ALK rearrangement negative EGFR mutation negative nonsquamous non-small cell lung cancer	ALK rearrangement negative EGFR mutation negative nonsquamous non-small cell lung cancer	3.09E-02	 	 	 	 	TUBB4A,FGFR1,RRM1,TYMS,RET,ATIC,TUBA3C/TUBA3D	7	
Cell Death and Survival, Nervous System Development and Function	cell viability	Cell viability of cortical neurons	3.09E-02	 	1.026	 	0.689	KSR1,ADCY1,PRKN,IDE,UPF1,CAT,TRIB3	7	
DNA Replication, Recombination, and Repair	conformational modification	Conformational modification of DNA	3.09E-02	 	 	 	 	POU2F1,TBP,MCM7,SSRP1,MCM6,MCM4,XPC	7	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function	interaction	Interaction of antigen presenting cells	3.09E-02	 	0.026	 	-0.348	A2M,MRC1,MARCHF1,NPTX1,CCND1,LRP1,ITGB2	7	
Cardiovascular Disease, Organismal Injury and Abnormalities	interstitial fibrosis	Interstitial fibrosis of heart	3.09E-02	 	-1.633	 	-1.468	NPR1,PAK1,ACTC1,CAMK2D,GPX1,PRDX3,SIRT7	7	
Cancer, Organismal Injury and Abnormalities	recurrent cancer	Locally advanced recurrent cancer	3.09E-02	 	 	 	 	TUBB4A,FGFR1,HDAC2,TYMS,RET,LHCGR,TUBA3C/TUBA3D	7	
Carbohydrate Metabolism, Energy Production, Small Molecule Biochemistry	metabolism	Metabolism of pyruvic acid	3.09E-02	 	0.218	bias	-0.370	NNT,PRKN,ME3,KYAT1,ALDOA,CTH,PDHA1	7	
Cancer, Organismal Injury and Abnormalities	CD274 positive malignant solid tumor	Metastatic CD274 positive malignant solid tumor	3.09E-02	 	 	 	 	TUBB4A,FGFR1,HDAC2,RRM1,TYMS,RET,TUBA3C/TUBA3D	7	
Gastrointestinal Disease, Hepatic System Disease, Metabolic Disease, Organismal Injury and Abnormalities	microvesicular hepatic steatosis	Microvesicular hepatic steatosis	3.09E-02	Decreased	-2.186	bias	-1.305	ACADL,ACAA2,ACOX1,HSD17B4,HADHA,PDHA1,PHYH	7	
Neurological Disease, Organismal Injury and Abnormalities	neurodegeneration	Neurodegeneration of hippocampus	3.09E-02	 	-1.915	bias	-1.245	PRKN,Folh1,PPT1,TRIB3,LAMC1,FSHR,GLB1	7	
Cellular Movement	transmigration	Transmigration of myeloid cells	3.09E-02	 	-1.744	 	-2.281	LIPA,CAT,CAMK2D,TGFBR1,ITGB2,SOS1,CNN2	7	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	invasive breast adenocarcinoma	Invasive breast adenocarcinoma	3.11E-02	 	 	 	 	FGFR1,RAD54L,CCN1,TYMS,RET,PCNA,TUBB4A,PYCR1,PARP1,RRM1,RASSF1,BCCIP,LHCGR,TUBA3C/TUBA3D	14	
Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities, Tissue Morphology	neurodegeneration	Neurodegeneration of brain cells	3.12E-02	Decreased	-2.077	bias	-1.020	GMPPA,PRKN,TBP,Folh1,NPC1,PPT1,HSD17B4,SMPD1,TRIB3,NPC2,FSHR,CACNA1A	12	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	non-small cell lung cancer	Relapsed non-small cell lung cancer	3.13E-02	 	 	 	 	BLK,TUBB4A,FGFR1,RRM1,TYMS,RET,ATIC,TUBA3C/TUBA3D	8	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Refractory hematologic cancer	3.19E-02	 	 	 	 	ADA,FGFR1,HDAC2,TYMS,DNMT1,RPL11,RET,RPS24,HDAC7,TUBB4A,RRM1,CCND1,RPL3,GABRA6,SRMS,RPS4X,IDH1,TUBA3C/TUBA3D	18	
Molecular Transport	nuclear export	Nuclear export	3.26E-02	 	 	 	 	UPF1,NEMF,CPSF3,SRSF7,THOC3,XPO7,THOC6,NUP93,NXF1,XPO5,NUP37,THOC5,THOC7,HHEX,SIRT7	15	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of sterol	3.32E-02	 	-1.429	 	-1.123	LIPA,CEL,NPC1,SMPD1,NPC2,LRP1,SULT1E1,SCP2,LRP1B,HDAC7,MTTP	11	
Cell Morphology	morphology	Morphology of antigen presenting cells	3.32E-02	 	 	 	 	LIPA,MARCHF1,CCND1,NPC2,MANBA,TMPRSS6,TGFBR1,PLA2G15,CACNA1A,GBA,CTBS	11	
Cancer, Organismal Injury and Abnormalities	recurrent cancer	Unresectable recurrent cancer	3.32E-02	 	 	 	 	BLK,TUBB4A,FGFR1,AMY2A,AMY2B,RRM1,TYMS,RET,ATIC,LHCGR,TUBA3C/TUBA3D	11	
Carbohydrate Metabolism	glycolysis	Glycolysis	3.33E-02	 	-1.197	 	-1.846	FGFR1,PGM1,PRKN,GLDC,TRIB3,ALDOA,PDHA1,NUP93,IDH3A,TPI1,CCND1,GATA4,PGK1,ALDH2,FBP1,LRP6,GAPDH,NUP37,PGAM2,ENO1,CTH	21	
Cancer, Organismal Injury and Abnormalities	malignant tumor	Refractory malignant tumor	3.33E-02	 	 	 	 	ADA,FGFR1,HDAC2,TYMS,DNMT1,RPL11,RET,RPS24,HDAC7,BLK,TUBB4A,PARP1,RRM1,CCND1,RPL3,SRMS,GABRA6,ATIC,RPS4X,IDH1,TUBA3C/TUBA3D	21	
Cell Signaling, Post-Translational Modification, Protein Synthesis	assembly	Assembly of protein-protein complex	3.35E-02	 	 	 	 	NDUFA10,NDUFB9,DAB2IP,LAMC1,ARPC1B,DLG5,SORL1,NDUFA9,MPP7,NDUFAF7,GLDC,ARPC3,RACK1,NDUFS7,PAK1,EP300,RIMS1,NDUFB8,GBA,RPS3,NDUFS1,NDUFS2,VCP,NDUFB5,CDK1	25	
Energy Production, Lipid Metabolism, Small Molecule Biochemistry	oxidation	Oxidation of lipid	3.35E-02	Increased	2.239	 	1.587	NNT,FGFR1,ACADL,ACAA2,CSNK2B,GOT2,HADHA,PLIN2,PHYH,ALDH3A2,MCAT,IDE,ACOX1,HSD17B4,CAT,CYP3A5,ADH5,AOX1,ILVBL,SCP2,ACBD5,MTTP	22	
Hematological Disease, Immunological Disease	eosinophilia	Eosinophilia	3.35E-02	 	 	 	 	FGFR1,RET,ALDOA,FSTL1,RORA,ARPC1B,PRDX6,TPI1,HNRNPAB,ALDH2,GAPDH,ENO1,P4HB	13	
Cell Cycle	interphase	Delay in interphase of tumor cell lines	3.39E-02	 	 	 	 	SOD2,RACK1,MPG,NASP,LIN9	5	
Cellular Development	epithelial-mesenchymal transition	Epithelial-mesenchymal transition of epithelial cell lines	3.39E-02	 	1.387	 	1.238	FGFR1,RASSF1,DAB2IP,ESRP1,PDHA1	5	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	exocrine pancreatic neoplasm	Exocrine pancreatic neoplasm	3.39E-02	 	 	 	 	RRM1,TAPT1,UPF1,TYMS,CCKAR	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	HER2-negative breast carcinoma	Metastatic HER2-negative breast carcinoma	3.39E-02	 	 	 	 	TUBB4A,RRM1,TYMS,LHCGR,TUBA3C/TUBA3D	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	metastatic breast adenocarcinoma	Metastatic breast adenocarcinoma	3.39E-02	 	 	 	 	TUBB4A,RRM1,TYMS,LHCGR,TUBA3C/TUBA3D	5	
Cell Death and Survival, Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities, Tissue Morphology	neurodegeneration	Neurodegeneration of hippocampal neurons	3.39E-02	 	-1.387	 	-0.939	PRKN,Folh1,PPT1,TRIB3,FSHR	5	
Embryonic Development, Nervous System Development and Function, Organismal Development, Tissue Development	neurogenesis	Neurogenesis of embryonic tissue	3.39E-02	 	0.555	 	0.314	FGFR1,FOXP2,DNMT1,LRP6,ERCC6	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	primary gastric adenocarcinoma	Primary gastric adenocarcinoma	3.39E-02	 	 	 	 	TUBB4A,CCN1,RASSF1,TYMS,TUBA3C/TUBA3D	5	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Cellular Function and Maintenance, Molecular Transport	priming	Priming of synaptic vesicles	3.39E-02	 	 	 	 	OTOF,VAMP1,NAPA,RIMS1,CADPS	5	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities, Tumor Morphology	pancreatic adenocarcinoma	Progressive pancreatic adenocarcinoma	3.39E-02	 	 	 	 	TUBB4A,PARP1,RRM1,TYMS,TUBA3C/TUBA3D	5	
Cancer, Immunological Disease, Organismal Injury and Abnormalities	thymic epithelial tumor	Recurrent thymic epithelial tumor	3.39E-02	 	 	 	 	TUBB4A,RRM1,TYMS,ATIC,TUBA3C/TUBA3D	5	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	non-small cell lung carcinoma	Stage I metastatic non-small cell lung carcinoma	3.39E-02	 	 	 	 	RPL7,SEC61G,RPS11,RPS27A,RPL27	5	
Nucleic Acid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of cyclic GMP	3.39E-02	 	 	 	 	Gucy2d,NPR1,GUCY1B1,ALDH2,GUCY2C	5	
Amino Acid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of sulfur amino acid	3.39E-02	 	 	 	 	MTR,SARDH,SEPHS2,AGXT2,CTH	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	estrogen receptor positive breast tumor	Malignant estrogen receptor positive breast tumor	3.52E-02	 	 	 	 	TUBB4A,FEN1,FGFR1,HDAC2,PARP1,RRM1,TYMS,LHCGR,NPRL3,TUBA3C/TUBA3D	10	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	metastatic squamous cell lung cancer	Metastatic squamous cell lung cancer	3.52E-02	 	 	 	 	BLK,TUBB4A,FGFR1,PARP1,RRM1,TYMS,RET,SRMS,ATIC,TUBA3C/TUBA3D	10	
Cancer, Organismal Injury and Abnormalities	recurrent carcinoma	Recurrent carcinoma	3.54E-02	 	 	 	 	FGFR1,AMY2B,TYMS,RET,BLK,TUBB4A,AMY2A,PARP1,RRM1,HNRNPAB,ATIC,LHCGR,AURKB,TUBA3C/TUBA3D	14	
Cancer, Organismal Injury and Abnormalities	advanced solid tumor	Stage IV advanced solid tumor	3.54E-02	 	 	 	 	FGFR1,HDAC2,AMY2B,TYMS,DNMT1,RET,TUBB4A,BLK,AMY2A,PARP1,RRM1,SRMS,ATIC,TUBA3C/TUBA3D	14	
Infectious Diseases	sepsis	Sepsis	3.56E-02	 	 	 	 	ADA,AMY2B,TYMS,GABRR2,EEF1A2,ITGB2,FSTL1,SERPINC1,A2M,ALPL,AMY2A,SCN5A,PARP1,PDE8A,GABRA6,CTSC,LRP1,YBX1	18	

Tox Functions for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Low
Categories	Functions	Diseases or Functions Annotation	p-Value	Predicted Activation State	Activation z-score	Notes	Bias-corrected z-score	Molecules	# Molecules	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatitis B virus-related hepatocellular carcinoma	Hepatitis B virus-related hepatocellular carcinoma	2.91E-05	 	 	 	 	RACK1,FTCD,ALDOA,NME1,ALDH4A1,RPSA,GALK1,RASSF1,SARDH,CCND1,CAT,HSD17B4,CS,ACLY,PGK1,RGN,CCNA2,VCP,ENO1,CDK1	20	
Cardiac Dilation, Cardiac Enlargement	idiopathic dilated cardiomyopathy	Idiopathic dilated cardiomyopathy	1.86E-04	 	 	 	 	SOD2,SLC25A1,TPI1,VDAC2,ACTC1,PGK1,SUCLG1	7	
Nephrosis	familial steroid-resistant nephrotic syndrome	Familial steroid-resistant nephrotic syndrome	9.43E-03	 	 	 	 	NPHS1,XPO5,NUP93	3	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	mixed hepatocellular carcinoma	Mixed hepatocellular carcinoma	9.43E-03	 	 	 	 	RASSF1,PBRM1,IDH1	3	
Liver Steatosis	hepatic steatosis	Hepatic steatosis	1.48E-02	Decreased	-2.932	bias	-1.774	ACADL,HADHA,ACE,ACOX1,CAT,PNLIP,RGN,FBP1,LRP6,ATP5F1A,LIPA,MCTP1,ACAA2,GLDC,GABRR2,HINT2,MAN2C1,SULT1E1,PLIN2,PDHA1,RORA,PHYH,GCSH,SOD2,PARP1,PDE8A,HSD17B4,EBF1,CCND1,ACLY,GABRA6,PLA2G15,GUCY2C,ACBD5,MTTP	35	
Renal Damage, Renal Tubule Injury	damage	Damage of renal tubule	1.70E-02	 	0.000	 	-0.188	POU2F1,CAT,CHRNA7,YBX1,ACE	5	
Renal Atrophy	atrophy	Atrophy of renal cortex	1.91E-02	 	 	 	 	LGMN,ACE	2	
Cardiac Inflammation	endocarditis	Endocarditis	1.91E-02	 	 	 	 	TYMS,ITGB2	2	
Renal Dysplasia, Renal Hypoplasia	renal hypodysplasia/aplasia type 1	Renal hypodysplasia/aplasia type 1	1.91E-02	 	 	 	 	RET,ITGA8	2	
Cardiac Dilation, Cardiac Enlargement	primary dilated cardiomyopathy	Primary dilated cardiomyopathy	2.04E-02	 	 	 	 	SLC25A1,VCL,TBX5,ACTC1,SUCLG1,SOS1,SOD2,SCN5A,TPI1,VDAC2,GATA4,PGK1,FLNC,MIB1	14	
Glutathione Depletion In Liver, Liver Fibrosis	production	Production of reactive oxygen species in liver	2.11E-02	 	 	 	 	CAT,SMPD1,LRP1	3	
Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of heart	3.09E-02	 	-1.633	 	-1.468	NPR1,PAK1,ACTC1,CAMK2D,GPX1,PRDX3,SIRT7	7	
Liver Steatosis	microvesicular hepatic steatosis	Microvesicular hepatic steatosis	3.09E-02	Decreased	-2.186	bias	-1.305	ACADL,ACAA2,ACOX1,HSD17B4,HADHA,PDHA1,PHYH	7	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Hepatocellular carcinoma	3.67E-02	 	0.665	 	0.990	ADA,LAMC3,PTPA,ALDOA,GLB1,NBEA,SARDH,ME3,AOX1,LRP1,SLCO5A1,DNAH17,HMCN1,AGXT2,TGFBRAP1,RAD54L,DIS3L2,MUC4,SMC2,RRM1,GRHPR,CS,ZNF91,CCNB3,CCN1,MCM7,PBRM1,NAPA,GRID1,LOXL3,GPX1,SERPINC1,TGFBI,GALK1,MRC1,TPI1,HNRNPAB,ENO1,HDAC2,RACK1,PAK1,NASP,TMEM41A,EP300,IDH3G,NALCN,NME1,ALDH4A1,NPLOC4,SND1,PARP1,HSD17B4,CD109,KMT2D,GABRA6,CCNA2,THOC5,IDH1,CDK1,FGFR1,RASAL2,TYMS,FTCD,TMPRSS6,PATJ,GUSB,ACTG1,CAT,RGN,SYF2,GPX2,RPGR,ROBO2,SVEP1,XPO7,RORA,MGAM,RASSF1,CCND1,VCP,GLUL,TBP,RET,VPS52,ABAT,TMEM62,NXF1,ACOX1,ADH5,PGK1,ALDH2,FBP1,SRM,ESYT2,NRBP2,VAMP1,KIF26B,GHITM,GLDC,SRSF7,ADARB2,CA13,CAP2,RPS3,RPSA,PHYHD1,IDE,DNAJA2,UBR3,ACLY,ILF3,TEFM,CLEC4F,ALAD,HGSNAT	115	
Cardiac Inflammation	carditis	Carditis	4.76E-02	 	 	 	 	TUBB4A,TYMS,CKM,ITGB2,ACE,TUBA3C/TUBA3D	6	
Cardiac Congestive Cardiac Failure, Heart Failure	acute congestive heart failure	Acute congestive heart failure	5.19E-02	 	 	 	 	NPR1,GUCY1B1	2	
Cardiac Pulmonary Embolism	acute pulmonary embolism	Acute pulmonary embolism	5.19E-02	 	 	 	 	CKM,SERPINC1	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	combined hepatocellular carcinoma and cholangiocarcinoma	Combined hepatocellular carcinoma and cholangiocarcinoma	5.19E-02	 	 	 	 	PBRM1,IDH1	2	
Renal Damage, Renal Tubule Injury	damage	Damage of tubular cells	5.19E-02	 	 	 	 	CAT,YBX1	2	
Renal Damage, Renal Tubule Injury	damage	Damage of tubulointerstitium	5.19E-02	 	 	 	 	CHRNA7,ACE	2	
Glomerular Injury, Renal Fibrosis	fibrosis	Fibrosis of kidney component	5.19E-02	 	 	 	 	FH,MAN2C1	2	
Increased Levels of ALT	localization	Increased localization of ALT	5.19E-02	 	 	 	 	SMPD1,ITGB2	2	
Liver Fibrosis	migration	Migration of hepatic stellate cells	5.19E-02	 	 	 	 	RACK1,EEF1A2	2	
Cardiac Necrosis/Cell Death	survival	Survival of ventricular myocytes	5.19E-02	 	 	 	 	LRP1,CTH	2	
Renal Dysplasia	dysplasia	Dysplasia of kidney	5.35E-02	 	 	 	 	RET,LMX1B,ACE,ITGA8	4	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatitis B surface antigen-negative hepatitis C virus negative hepatocellular carcinoma	Hepatitis B surface antigen-negative hepatitis C virus negative hepatocellular carcinoma	5.86E-02	 	 	 	 	RACK1,SARDH,VCP,NME1,ENO1	5	
Congenital Heart Anomaly	familial atrial septal defect	Familial atrial septal defect	5.98E-02	 	 	 	 	TBX5,GATA4,ACTC1	3	
Liver Cholestasis	intrahepatic cholestasis	Intrahepatic cholestasis	6.46E-02	 	 	 	 	LIPA,ADA,GPX2,HDLBP,UQCRFS1,SCP2,MGST3,MTTP	8	
Cardiac Arrythmia	atrial flutter	Atrial flutter	6.87E-02	 	 	 	 	TUBB4A,SCN5A,ACTC1,ATP1A3,GABRA6,ACE,TUBA3C/TUBA3D	7	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	BCLC stage B hepatocellular carcinoma	7.18E-02	 	 	 	 	FGFR1,CCND1,RET,CA13	4	
Renal Hydronephrosis	hydronephrosis	Hydronephrosis	7.40E-02	 	-0.762	bias	0.170	DLG1,LGMN,LAMC1,TGFBR1,FSTL1	5	
Renal Damage	acute kidney injury	Acute kidney injury	7.99E-02	 	 	 	 	AMY2A,SCN5A,PDE8A,AMY2B,CCN1,GABRA6,ANPEP,CA13,ABAT	9	
Liver Cholestasis	progressive familial intrahepatic cholestasis type 1	Progressive familial intrahepatic cholestasis type 1	8.12E-02	 	 	 	 	LIPA,HDLBP,GPX2,UQCRFS1,SCP2,MTTP,MGST3	7	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	advanced hepatocellular carcinoma	BCLC stage C advanced hepatocellular carcinoma	8.61E-02	 	 	 	 	FGFR1,TYMS,RET	3	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	metastatic hepatocellular carcinoma	Child-Pugh class A metastatic hepatocellular carcinoma	8.61E-02	 	 	 	 	FGFR1,TYMS,RET	3	
