© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Workspace	My Projects
Project	Spencer - RKC pH
Analysis	Amb_vs_Mod
Date	Mon Apr 11 14:50:28 PDT 2022
Analysis ID	39401803

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	0.05
Reference set	User Dataset
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Organismal Injury and Abnormalities, Renal and Urological Disease	renal lesion	Renal lesion	2.39E-02	 	-1.131	 	-0.944	NDUFA10,COL7A1,PBLD,FGFR1,LGMN,TMC7,ARIH1,ZMAT5,ANPEP,AQP7,SLC22A5,TSPO,SNX2,GLB1,LRP1B,ZC3H12B,MED14,CTSL,KIAA1109,NDUFA7,RGN,AOX1,CENPB,TATDN2,KCNMA1,NDUFS7,RABGAP1,GABRB2,RAP1GAP,NDUFB8,MAN2C1,CCT3,VMO1,SLC25A5,UQCRC2,SOD2,FOXP2,GRHPR,CDKN1B,NPEPPS,ALDH5A1,PTCD3,L1CAM,ABCB1,NDUFB9,CCN1,ACADS,GOT2,RET,CHAT,B4GAT1,ANO5,NOTCH2,NEURL4,SSR1,CCDC15,NPHS1,PDE4D,ADH5,TSPAN5,ALDH2,SLC5A12,PRTG,KLHL17,ECHS1,TUBA3C/TUBA3D,LIPA,NOP2,IFT74,ARHGAP35,RBM12B,RIMS2,NME1,ZNF729,NDUFS1,TUBB4A,PHYHD1,NDUFS2,HDAC6,HSD17B4,UBR3,CACNA1G,MIOX,TMEM145,NDUFB5,BTAF1	86	
Organismal Injury and Abnormalities, Renal and Urological Disease	injury	Injury of kidney	2.39E-02	 	 	 	 	AMY2A,AMY2B,CCN1,CAT,ALDH5A1,PDE4D,GABRB2,ANPEP,NAGLU,ABAT,CA13	11	
Organismal Injury and Abnormalities	extraintestinal functional disorder	Extraintestinal functional disorder	2.45E-02	 	 	 	 	ABCB1,VAMP1,FGFR1,SLC6A9,AKR1B1,CACNA2D4,RET,ATP1A3,SMPD1,CHRNA7,GABRB2,TSPO,CACNA1A,ABAT,CA13,TUBB4A,SOD2,ALDH5A1,PDE4D,CACNA1G,ALDH2,CHRNB2,BCAN,TUBA3C/TUBA3D	24	
Molecular Transport	transport	Transport of inorganic cation	2.46E-02	 	 	 	 	SLC24A2,KCNMA1,CACNA2D4,KCNN2,TRPC5,ATP1A3,CAMK2D,CHRNA7,KCNT1,ATP6V1B1,CACNA1A,PMPCB,PPME1,CDKN1B,STEAP3,CACNA1G,PLCB3,CHRNB2,ATP6V1G2,ATP6V0B,ATP6V1E1,ATP5F1B	22	
Organismal Injury and Abnormalities, Renal and Urological Disease	renal impairment	Renal impairment	2.46E-02	 	 	 	 	AMY2B,CCN1,LGMN,GUCY1B1,CHRNA7,GABRB2,ABAT,CA13,GBA,AMY2A,COG2,NPHS1,ALDH5A1,PDE4D,CHRNB2,CHRNA6,POU3F3	17	
Neurological Disease	neurological signs	Neurological signs	2.59E-02	 	 	 	 	ABCB1,NDUFA10,NDUFB9,PPT1,GUCY1B1,GABBR1,CHAT,TSPO,B4GAT1,CPNE5,GPR139,SYT2,LRP1B,NOTCH2,PRDX6,NDUFA7,CHRNB2,ALDH2,LRP6,ATP5F1B,VAMP1,KCNMA1,NDUFS7,ETFB,GRIK2,ROBO1,ALDH6A1,CHRNA7,GABRB2,RAP1GAP,ATP6V1A,CACNA1A,NME1,GBA,RPSA,NDUFS1,UQCRC2,BBOX1,NDUFS2,HDAC6,MAP2K4,GAPDH,NDUFB5,CHRNA6,L1CAM	45	
Cell Death and Survival	apoptosis	Apoptosis of bone cancer cell lines	2.59E-02	 	-0.960	 	-0.978	SND1,XPO1,MAP2K4,RACK1,CDKN1B,VDAC2,CCNG1,NAT10,MOB2,CHEK1	10	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	mitochondrial leukoencephalopathy	Mitochondrial leukoencephalopathy	2.59E-02	 	 	 	 	NDUFA10,NDUFS2,TPK1,TYMP,LRPPRC,NDUFS7,PTCD3,NDUFB8,ECHS1,NDUFS1	10	
Nervous System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of cerebellum	2.60E-02	 	 	 	 	TYMP,COMMD3-BMI1,AHI1,SMPD1,MANBA,NAGLU,CACNA1A,RORA,GLB1,SOD2,CDKN1B,GRID2,L1CAM	13	
Cancer, Connective Tissue Disorders, Organismal Injury and Abnormalities	adipose tissue tumor	Adipose tissue tumor	2.61E-02	 	 	 	 	TUBB4A,FGFR1,XPO1,RET,MEN1,TUBA3C/TUBA3D	6	
Neurological Disease, Psychological Disorders	attention deficit hyperactivity disorder	Attention deficit hyperactivity disorder	2.61E-02	 	 	 	 	ALDH5A1,CHRNB2,CHRNA7,GABRB2,TSPO,ABAT	6	
Cell Death and Survival, Cell Morphology, Nervous System Development and Function, Organ Morphology, Organismal Development, Tissue Morphology	loss	Loss of brain cells	2.61E-02	 	 	 	 	PPT1,GRIK2,SMPD1,CHRNB2,CACNA1A,POU3F3	6	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of glycosphingolipid	2.61E-02	 	1.944	bias	1.253	ABCB1,B3GALT1,SMPD1,SUMF1,GBA,GLB1	6	
Psychological Disorders	opioid-related disorder	Opioid-related disorder	2.61E-02	 	 	 	 	ALDH5A1,CHRNB2,CHRNA7,GABRB2,CA13,ABAT	6	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	pruritus	Pruritus	2.61E-02	 	 	 	 	KCNMA1,CACNA2D4,PDE4D,CHAT,KCNT1,CACNA1A	6	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of leukocytes	2.68E-02	 	-0.478	 	-0.710	GATA2,ATP6V1D,PRDX4,TRIB3,NPC2,MANBA,ANPEP,ADAM10,GLB1,ADA2,PRDX6,GUSB,CAT,ANGPT1,DDOST,GRK6,CSNK2B,MGAM,VNN1,PSMC2,CSK,COPB1,CTSC,ALDOC,DERA,HGSNAT	26	
Cancer, Organismal Injury and Abnormalities	carcinoma	Advanced stage carcinoma	2.73E-02	 	 	 	 	ABCB1,SSR2,FGFR1,KCNMA1,AMY2B,CCN1,TYMP,RET,SEC61G,DHTKD1,CACNA1A,TUBB4A,XPO1,AMY2A,MAP2K4,CDKN1B,GSTM5,SKP1,TUBA3C/TUBA3D	19	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	inborn error of carbohydrate metabolism	Inborn error of carbohydrate metabolism	2.75E-02	 	 	 	 	PHKA1,NAGLU,B4GAT1,CA13,GLB1,GUSB,GRHPR,COG2,FBP1,STT3A,DDOST,HGSNAT,POMT2,COG4	14	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	chronic myeloproliferative neoplasm	Chronic myeloproliferative neoplasm	2.82E-02	 	 	 	 	GATA2,PRMT5,ARIH1,DNMT1,AHI1,RET,GABRB2,TSPO,SF3A1,NOTCH2,SLC25A5,CSK,PDE4D,RPL3,ANGPT1,RAPGEF1,CHEK1	17	
Hereditary Disorder, Organismal Injury and Abnormalities, Psychological Disorders	familial psychiatric disease	Familial psychiatric disease	2.82E-02	 	 	 	 	NDUFA10,EHMT1,GUCY1B1,TSPO,CPNE5,GPR139,SYT2,LRP1B,PRDX6,NDUFA7,ATP5F1B,CYP27A1,KCNMA1,PUF60,NDUFS7,GRIK2,ATP1A3,ALDH6A1,CHRNA7,GABRB2,RAP1GAP,ATP6V1A,GBA,UQCRC2,SOD2,BBOX1,GRID2,CLP1,POLR3A,NDUFB9,DNMT1,RET,CHAT,B4GAT1,ADAM10,NOTCH2,CHRNB2,ALDH2,LIPA,VAMP1,ETFB,ROBO1,CACNA1A,NME1,CA13,RPSA,NDUFS1,TUBB4A,NDUFS2,MAP2K4,CACNA1G,GAPDH,NDUFB5,POU3F3,COG4	55	
Cell-To-Cell Signaling and Interaction, Skeletal and Muscular System Development and Function	activation	Activation of muscle cells	2.83E-02	 	 	 	 	VNN1,CAT,NPC2,LRP6	4	
Cell Death and Survival, Organismal Injury and Abnormalities, Renal and Urological Disease	apoptosis	Apoptosis of glomerular cells	2.83E-02	 	-0.228	 	-0.280	SLK,SOD2,CDKN1B,NPHS1	4	
Neurological Disease, Psychological Disorders	manic bipolar I disorder	Manic bipolar I disorder	2.83E-02	 	 	 	 	ALDH5A1,GABRB2,TSPO,ABAT	4	
Cellular Movement	scattering	Scattering of tumor cell lines	2.83E-02	 	0.192	 	-0.010	RACK1,CSK,RET,L1CAM	4	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	sphingolipidosis	Sphingolipidosis	2.83E-02	 	 	 	 	SMPD1,NPC2,SUMF1,GBA	4	
Cancer, Developmental Disorder, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	splenic marginal zone lymphoma	Splenic marginal zone lymphoma	2.83E-02	 	 	 	 	TUBB4A,NOTCH2,SPEN,TUBA3C/TUBA3D	4	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung squamous cell carcinoma	Unresectable lung squamous cell carcinoma	2.83E-02	 	 	 	 	TUBB4A,FGFR1,RET,TUBA3C/TUBA3D	4	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of sphingolipid	2.83E-02	 	-1.928	 	-1.676	SMPD1,ASAH2,NPC2,GBA,GLB1	5	
Cell Death and Survival	cell viability	Cell viability of stem cells	2.83E-02	 	0.762	bias	0.259	FGFR1,GATA2,CDKN1B,DNMT1,ANGPT1	5	
Developmental Disorder, Neurological Disease	complex neurocristopathy syndrome	Complex neurocristopathy syndrome	2.83E-02	 	 	 	 	PUF60,CDKN1B,RET,MEN1,L1CAM	5	
Dental Disease, Gastrointestinal Disease, Organismal Injury and Abnormalities	congenital anomaly of tooth	Congenital anomaly of tooth	2.83E-02	 	 	 	 	ROGDI,SLC13A5,CTSC,LRP6,POLR3A	5	
Free Radical Scavenging	formation	Formation of reactive oxygen species	2.83E-02	 	-1.342	 	-1.834	SOD2,CAT,PLCB3,CTH,CYP2A6 (includes others)	5	
Organismal Development	lean body mass	Lean body mass	2.83E-02	 	0.277	 	0.356	CDKN1B,PNLIP,SLC13A5,SCP2,SMS	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	malignant neoplasm of endometrium	Metastatic malignant neoplasm of endometrium	2.83E-02	 	 	 	 	TUBB4A,FGFR1,XPO1,RET,TUBA3C/TUBA3D	5	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities, Respiratory Disease	squamous cell cancer of the oropharynx	Oropharyngeal squamous-cell carcinoma	2.83E-02	 	 	 	 	TUBB4A,ABCB1,FGFR1,RET,TUBA3C/TUBA3D	5	
Cellular Growth and Proliferation, Organ Development	proliferation	Proliferation of intestinal cells	2.83E-02	 	 	 	 	CDKN1B,RACK1,COMMD3-BMI1,MUC2,GUCY2C	5	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of natural killer cells	2.83E-02	 	0.152	 	-0.221	GATA2,PBX1,NPC2,TSPO,GLB1L2	5	
Neurological Disease, Organismal Injury and Abnormalities	spinocerebellar disease	Spinocerebellar disease	2.86E-02	 	 	 	 	VAMP1,KCNMA1,PHKA1,CSNK2B,NOP56,CHRNA7,SYT14,CACNA1A,ZFYVE26,GRID2,CACNA1G,CHRNB2,CCT5,L1CAM,WASHC5	15	
Cardiovascular Disease, Organismal Injury and Abnormalities	acute coronary syndrome	Acute coronary syndrome	2.87E-02	 	 	 	 	ABCB1,TUBB4A,COG2,GUCY1B1,CHRNB2,CHRNA7,GABRB2,TSPO,RORA,TUBA3C/TUBA3D	10	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebellum	2.87E-02	 	 	 	 	SOD2,TYMP,COMMD3-BMI1,GRID2,AHI1,SMPD1,MANBA,NAGLU,CACNA1A,RORA,GLB1,L1CAM	12	
Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	abnormal morphology	Abnormal morphology of urinary system	2.87E-02	 	 	 	 	LIPA,AKR1B1,LGMN,PPT1,ARHGAP35,RET,SLC7A9,MANBA,NAGLU,MAN2C1,PBX1,ZFYVE26,CAT,NPHS1,CHRNB2,GRK6,POU3F3,CYP24A1	18	
Immunological Disease	systemic autoimmune syndrome	Systemic autoimmune syndrome	2.92E-02	 	 	 	 	COL7A1,HSPA1L,AKR1B1,ARIH1,RPL32,GABBR1,TSPO,LRP1B,ADA2,EEF1G,GUSB,MED14,CAT,RPL19,PUF60,TYMP,VWA7,AHI1,GABRB2,NAGLU,SPEN,MGAM,UQCRC2,SOD2,TPGS2,CDKN1B,ALDH5A1,CTSC,CTH,L1CAM,ABCB1,DYM,DNMT1,RET,CAMK2D,ADAM10,MRC1,GRAMD1A,NPHS1,PDE4D,CHRNB2,ALDH2,SLC5A12,ENO1,RIMS1,RPSA,SND1,TUBB4A,EIF3D,IDE,RPL18,CSK,GUCY2C,ACTL6A,CYP24A1	55	
Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of abdomen	2.92E-02	 	 	 	 	AKR1B1,LGMN,PPT1,GUCY1B1,CCNG1,SLC7A9,MANBA,HADHA,MEN1,CAT,GPX7,RGN,MUC2,LRP6,SCP2,CENPB,CYP27A1,CADPS,COMMD3-BMI1,SMPD1,NAGLU,MAN2C1,CPEB1,GBA,SPEN,SOD2,CDKN1B,ABCB1,DNMT1,RET,CNOT3,NOTCH2,C1GALT1,STEAP3,NPHS1,CHRNB2,GRK6,LIPA,ARHGAP35,DHTKD1,MCM8,RPSA,PBX1,MAP2K4,ZFYVE26,HSD17B4,SLC13A5,POU3F3,CYP24A1	49	
Organismal Injury and Abnormalities	postoperative pain	Postoperative pain	2.95E-02	 	 	 	 	ABCB1,CACNA2D4,CHRNA7,CHRNB2,GABRB2,TSPO,CACNA1A,CHRNA6	8	
Nervous System Development and Function	coordination	Coordination	2.95E-02	 	0.418	bias	-0.712	KCNMA1,COMMD3-BMI1,SMPD1,ATP1A3,CHAT,CHRNA7,NAGLU,NLK,Folh1,ZFYVE26,SLC17A5,HSD17B4,GRID2,CACNA1G,CHRNB2,L1CAM	16	
Cancer, Organismal Injury and Abnormalities	extracranial solid tumor	Advanced extracranial solid tumor	2.96E-02	 	1.568	 	1.161	ABCB1,SSR2,FGFR1,CCN1,RET,SEC61G,ANPEP,ABAT,C1GALT1,STEAP3,GSTM5,SKP1,GRK6,TUBA3C/TUBA3D,KCNMA1,AMY2B,TYMP,DHTKD1,CACNA1A,CPEB1,SND1,TUBB4A,SOD2,AMY2A,XPO1,CDKN1B,MAP2K4,ALDH5A1,L1CAM	29	
Cell Cycle	interphase	Interphase of lung cancer cell lines	3.05E-02	 	 	 	 	RPL7A,CCN1,CDKN1B,CHRNA7,NOTCH2,CHEK1	6	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	liver metastasis	Liver metastasis	3.05E-02	 	 	 	 	FGFR1,SOD2,C1GALT1,CDKN1B,RET,L1CAM	6	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	colorectal cancer	Unresectable colorectal cancer	3.05E-02	 	 	 	 	FGFR1,AMY2A,AMY2B,TYMP,MAP2K4,RET	6	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	delirium	Delirium	3.05E-02	 	 	 	 	CACNA2D4,CHRNA7,CHRNB2,GABRB2,TSPO,CACNA1A,CHRNA6	7	
Nervous System Development and Function, Neurological Disease	abnormal morphology	Abnormal morphology of sciatic nerve	3.07E-02	 	 	 	 	Folh1,GABBR1,DHTKD1	3	
Behavior	social behavior	Abnormal social behavior	3.07E-02	 	 	 	 	EHMT1,GSTM5,L1CAM	3	
Lipid Metabolism, Small Molecule Biochemistry	catabolism	Catabolism of glycosphingolipid	3.07E-02	 	 	 	 	SMPD1,GBA,GLB1	3	
Cell Death and Survival, Neurological Disease, Organismal Injury and Abnormalities	cell death	Cell death of Purkinje cells	3.07E-02	 	 	 	 	GRID2,SMPD1,GAPDH	3	
Cell Death and Survival	cell death	Cell death of skin cell lines	3.07E-02	 	 	 	 	SOD2,CCN1,CAT	3	
Neurological Disease, Ophthalmic Disease, Organismal Injury and Abnormalities	cortical visual impairment	Cortical visual impairment	3.07E-02	 	 	 	 	PPT1,GABRB2,ATP6V1A	3	
Ophthalmic Disease, Organismal Injury and Abnormalities	damage	Damage of eye	3.07E-02	 	 	 	 	IDE,ANGPT1,CA13	3	
Hereditary Disorder, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	familial Mediterranean fever	Familial Mediterranean fever	3.07E-02	 	 	 	 	TUBB4A,ABCB1,TUBA3C/TUBA3D	3	
Developmental Disorder, Hereditary Disorder, Ophthalmic Disease, Organismal Injury and Abnormalities	familial cone dystrophy	Familial cone dystrophy	3.07E-02	 	 	 	 	RPGR,CACNA2D4,RIMS1	3	
Endocrine System Disorders, Hematological Disease, Organismal Injury and Abnormalities	hypercalcemia	Hypercalcemia	3.07E-02	 	 	 	 	AKR1B1,MEN1,CYP24A1	3	
Cell Cycle	interphase	Interphase of lymphoma cell lines	3.07E-02	 	 	 	 	SOD2,CDKN1B,CHEK1	3	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	late-onset Alzheimer disease	Late-onset late-onset Alzheimer disease	3.07E-02	 	 	 	 	CHAT,LRP6,ADAM10	3	
Cardiovascular Disease	malignant hypertension	Malignant hypertension	3.07E-02	 	 	 	 	CHRNB2,CHRNA7,CHRNA6	3	
Neurological Disease, Organismal Injury and Abnormalities	tonic-clonic seizure	Primary tonic-clonic seizure	3.07E-02	 	 	 	 	CACNA2D4,CACNA1A,CA13	3	
Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Respiratory Disease	pulmonary sarcoidosis	Pulmonary sarcoidosis	3.07E-02	 	 	 	 	CHRNA7,CHRNB2,CHRNA6	3	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	chronic phase chronic myeloid leukemia	Refractory chronic phase chronic myeloid leukemia	3.07E-02	 	 	 	 	CSK,RET,RPL3	3	
Carbohydrate Metabolism	release	Release of carbohydrate	3.07E-02	 	 	 	 	ABCB1,CAT,AQP7	3	
Cancer, Infectious Diseases	viral entry	Viral entry of carcinoma cell lines	3.07E-02	 	 	 	 	CSNK2B,ATP6V1A,ATP6V0B	3	
Cancer, Infectious Diseases	viral entry	Viral entry of lung cancer cell lines	3.07E-02	 	 	 	 	CSNK2B,ATP6V1A,ATP6V0B	3	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of granulocytes	3.09E-02	 	 	 	 	ATP6V1D,PRDX4,CSNK2B,NPC2,MANBA,ANPEP,ADAM10,GLB1,ADA2,VNN1,PRDX6,MGAM,PSMC2,GUSB,CSK,CAT,COPB1,CTSC,ALDOC,DDOST,DERA,HGSNAT	22	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	T-lymphoblastic leukemia/lymphoma	T-lymphoblastic leukemia/lymphoma	3.09E-02	 	 	 	 	GATA2,FGFR1,DNMT1,RET,ANPEP,NDUFB8,ATP6V1B1,SF3A1,CNOT3,LRP1B,NOTCH2,VNN1,TUBB4A,XPO1,HDAC6,BAHCC1,CDKN1B,RPL3,ENO1,ECHS1,CHEK1,TUBA3C/TUBA3D	22	
Infectious Diseases	sexually transmitted disease	Sexually transmitted disease	3.16E-02	 	 	 	 	ABCB1,GCSH,TUBB4A,MGAM,AMY2A,AMY2B,RACK1,GABBR1,GABRB2,TUBA3C/TUBA3D	10	
Protein Synthesis	metabolism	Metabolism of protein	3.17E-02	 	0.967	 	0.361	RPL7A,LGMN,ARIH1,RPL32,MANBA,ANPEP,MEN1,ADA2,EEF1G,RPL8,Folh1,CCT7,CAT,CTSL,DDOST,RPL19,CPA1,RPL35,RPS7,NLK,NAGLU,CPEB1,CCT3,GBA,PSMC2,SOD2,XPO1,CDKN1B,EIF2A,NPEPPS,PTCD3,CTSC,CCT6A,UBA52,CCN1,Serpinb1b,RPS26,DNMT1,THOP1,RET,ADAM10,EIF3B,STIP1,SNRNP70,RPL12,RPL3,TSPAN5,Rps3a1,CCT5,RACK1,RPS2,MCM8,RPSA,CCT4,EIF3D,HDAC6,IDE,MRM3,RPL18,MAP2K4,CDC16,UBR3,MRPS31,NAT10,ILF3,RPS4X,GAPDH,RPL10A	68	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cerebral cortex	3.20E-02	 	 	 	 	EHMT1,PPT1,GRIK2,SMPD1,RIMS1,CHRNA7,MANBA,NAGLU,MAN2C1,SOD2,CDKN1B,CHRNB2,POU3F3,L1CAM	14	
Respiratory Disease	acute respiratory disorder	Acute respiratory disorder	3.22E-02	 	 	 	 	KCNMA1,AMY2B,CCNG1,ATP1A3,CHRNA7,GABRB2,ANPEP,TSPO,CA13,AMY2A,HDAC6,CKM,PDE4D,CHRNB2,GAPDH,ANGPT1,CHRNA6	17	
Renal and Urological System Development and Function	morphology	Morphology of urinary system	3.29E-02	 	 	 	 	LIPA,AKR1B1,LGMN,PPT1,ARHGAP35,RET,SLC7A9,MANBA,NAGLU,MAN2C1,PBX1,ZFYVE26,CDKN1B,CAT,NPHS1,CHRNB2,GRK6,POU3F3,CYP27A1,CYP24A1	20	
Neurological Disease	gait disturbance	Gait disturbance	3.31E-02	 	 	 	 	NDUFA10,KCNMA1,PPT1,COMMD3-BMI1,GABBR1,ATP1A3,GLB1,SOD2,ZFYVE26,BAHCC1,HSD17B4,GRID2,RGN	13	
Cell Death and Survival, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	apoptosis	Apoptosis of hepatocytes	3.31E-02	 	-0.222	 	0.072	SOD2,MAP2K4,GOT2,CAT,SMPD1,ALDH2,RGN,ASAH2	8	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	acute leukemia	Relapsed acute leukemia	3.31E-02	 	 	 	 	ABCB1,TUBB4A,FGFR1,DNMT1,CSK,RET,RPL3,TUBA3C/TUBA3D	8	
Cancer, Organismal Injury and Abnormalities	metastatic solid tumor	Unresectable metastatic solid tumor	3.31E-02	 	 	 	 	TUBB4A,FGFR1,AMY2A,AMY2B,TYMP,MAP2K4,RET,TUBA3C/TUBA3D	8	
Neurological Disease, Skeletal and Muscular Disorders	progressive neuromuscular disease	Progressive neuromuscular disease	3.37E-02	 	 	 	 	ABCB1,VAMP1,KCNMA1,GABBR1,RET,TRIB3,CHAT,CHRNA7,GABRB2,TSPO,ADAM10,GBA,UQCRC2,BBOX1,PBX1,COPE,PDE4D,RPL3,TUBA1B,CHRNB2,RPS4X,ATP6V1E1,MDH1,COLGALT2	24	
Respiratory Disease	respiration	Abnormal respiration	3.39E-02	 	 	 	 	SOD2,CAT,CKM,ALDH2,GBA	5	
Cell Cycle	interphase	Arrest in interphase of lung cancer cell lines	3.39E-02	 	 	 	 	RPL7A,CCN1,CDKN1B,NOTCH2,CHEK1	5	
Cancer, Gastrointestinal Disease, Inflammatory Disease, Organismal Injury and Abnormalities	Barrett syndrome	Barrett syndrome	3.39E-02	 	 	 	 	SOD2,CDKN1B,CTSC,MUC2,ANPEP	5	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	fatty acid oxidation disorder	Fatty acid oxidation disorder	3.39E-02	 	 	 	 	ACADS,ETFB,HADHA,ETFA,SLC22A5	5	
Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	fibromyalgia	Fibromyalgia	3.39E-02	 	 	 	 	CACNA2D4,CACNA1G,GABRB2,TSPO,CACNA1A	5	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	inhibitory postsynaptic current	Inhibitory postsynaptic current	3.39E-02	 	 	 	 	SLC6A9,GRIK2,GABBR1,RIMS1,CACNA1A	5	
Cancer, Organismal Injury and Abnormalities	head and neck carcinoma	Locally advanced head and neck carcinoma	3.39E-02	 	 	 	 	TUBB4A,ABCB1,FGFR1,RET,TUBA3C/TUBA3D	5	
Gastrointestinal Disease, Hepatic System Disease, Metabolic Disease, Organismal Injury and Abnormalities	microvesicular hepatic steatosis	Microvesicular hepatic steatosis	3.39E-02	 	 	 	 	ACAA2,ACADS,HSD17B4,HADHA,SLC22A5	5	
Neurological Disease, Organismal Injury and Abnormalities	neurodegeneration	Neurodegeneration of hippocampus	3.39E-02	 	-1.400	 	-0.973	Folh1,PPT1,COMMD3-BMI1,TRIB3,GLB1	5	
Cancer, Organismal Injury and Abnormalities	metastatic melanoma	Stage IV metastatic melanoma	3.39E-02	 	 	 	 	TUBB4A,FGFR1,MAP2K4,RET,TUBA3C/TUBA3D	5	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Refractory hematologic cancer	3.40E-02	 	 	 	 	TUBB4A,FGFR1,XPO1,HDAC6,DNMT1,CSK,RET,RPL3,GABRB2,RPS4X,TSPO,TUBA3C/TUBA3D	12	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal tract cancer	Stage III-IV gastrointestinal tract cancer	3.44E-02	 	 	 	 	ABCB1,TUBB4A,FGFR1,AMY2A,AMY2B,TYMP,MAP2K4,RET,TUBA3C/TUBA3D	9	
Neurological Disease, Organismal Injury and Abnormalities	gliosis	Gliosis	3.46E-02	 	-1.018	 	-0.258	SOD2,IDE,ZFYVE26,PPT1,CDKN1B,HSD17B4,COMMD3-BMI1,ALDH5A1,SMPD1,RIMS1,ADAM10	11	
Cell Death and Survival	necroptosis	Necroptosis	3.47E-02	 	-0.604	 	-0.542	SOD2,SRCAP,SMPD1,GRID2,ADH5,ATP6V1G2,GAPDH	7	

Tox Functions for My Projects->Spencer - RKC pH->ipa_upload.p1 - 2022-04-11 02:49 PM - LFC, User Dataset->Amb_vs_Mod
Categories	Functions	Diseases or Functions Annotation	p-Value	Predicted Activation State	Activation z-score	Notes	Bias-corrected z-score	Molecules	# Molecules	
Renal Damage	acute kidney injury	Acute kidney injury	8.17E-04	 	 	 	 	AMY2A,AMY2B,CCN1,ALDH5A1,PDE4D,GABRB2,ANPEP,NAGLU,CA13,ABAT	10	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatitis B virus-related hepatocellular carcinoma	Hepatitis B virus-related hepatocellular carcinoma	1.43E-03	 	 	 	 	GALK1,RACK1,SARDH,CAT,HSD17B4,RGN,NME1,ENO1,ECHS1,CYP27A1,ALDH4A1,RPSA	12	
